ID_Student,course_year_month,Pass,Fail,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url
647988,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
1902240,CCC 2014_October,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
680855,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1
232764,FFF 2013_October,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
351147,FFF 2014_October,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
533522,DDD 2013_February,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1
2671132,AAA 2013_October,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
583148,GGG 2014_February,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
617580,FFF 2014_October,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
645969,GGG 2014_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
683446,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1
581253,FFF 2013_October,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
181992,FFF 2013_February,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
524384,FFF 2013_October,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
589950,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
2321898,DDD 2013_February,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1
570878,FFF 2013_October,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
591593,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
506767,DDD 2013_February,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1
575982,BBB 2013_October,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
322985,FFF 2013_February,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
571973,FFF 2013_October,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
342187,EEE 2014_October,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
591694,DDD 2013_October,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
629601,EEE 2014_February,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
559872,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
599794,BBB 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
622223,BBB 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
592577,DDD 2013_October,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
569035,BBB 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1
631673,FFF 2014_February,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
597770,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
286947,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1
686838,DDD 2014_October,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
582439,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
338373,FFF 2013_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1
493793,FFF 2014_October,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
639522,FFF 2014_October,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
470900,GGG 2014_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
559382,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
131222,CCC 2014_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
521666,BBB 2013_October,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
628766,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
537606,CCC 2014_February,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1
698300,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
597078,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
383372,CCC 2014_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
2010245,FFF 2014_February,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
575217,GGG 2014_February,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
583381,FFF 2013_October,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1
554193,DDD 2013_February,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1
591591,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
544848,BBB 2013_February,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
28061,AAA 2014_October,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
2271766,GGG 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
629096,CCC 2014_October,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
512180,BBB 2013_February,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
561979,BBB 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
537662,GGG 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
699140,EEE 2014_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
177981,DDD 2013_February,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1
582920,DDD 2014_February,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
546921,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
364103,CCC 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
53632,DDD 2014_October,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1
530087,EEE 2014_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
644072,EEE 2014_October,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
281651,FFF 2013_February,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
596441,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
521590,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
516432,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1
66254,CCC 2014_February,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
627283,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
506219,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1
588971,FFF 2013_October,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
1870830,FFF 2013_February,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
597299,GGG 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
591940,FFF 2013_October,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
528517,FFF 2013_February,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
598353,FFF 2014_February,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
163120,FFF 2013_October,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
2397661,AAA 2014_October,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
582553,FFF 2014_February,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
120994,BBB 2013_February,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
597206,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
562929,DDD 2014_February,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
612986,GGG 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
644474,DDD 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
2170320,FFF 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1
603576,FFF 2013_October,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
375711,BBB 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
629822,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
475688,BBB 2013_February,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1
416500,DDD 2013_October,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
552826,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
541349,FFF 2013_February,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
601579,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
560486,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
561061,BBB 2014_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
610097,FFF 2013_October,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1
538949,FFF 2013_February,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
465719,FFF 2013_February,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
694246,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
629055,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
578578,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
612397,EEE 2014_February,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
424863,BBB 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
677832,DDD 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
471669,DDD 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
502767,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
539994,FFF 2013_February,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1
423607,CCC 2014_October,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
529991,FFF 2013_February,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
582108,CCC 2014_February,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
627764,GGG 2014_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
528467,DDD 2013_October,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
298034,AAA 2014_October,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
424880,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
434002,DDD 2014_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
399453,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
421018,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
581697,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
2195853,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
560876,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
679539,CCC 2014_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
442877,GGG 2014_February,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
647865,CCC 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
504956,FFF 2013_October,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
571768,GGG 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
608775,DDD 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
689347,FFF 2014_October,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
686110,CCC 2014_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
578717,BBB 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
532718,CCC 2014_February,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1
2688692,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
2083877,AAA 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
589856,EEE 2014_October,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
476438,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
651255,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1
425997,FFF 2013_February,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
687503,FFF 2014_October,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
635703,GGG 2014_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
638831,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
2444641,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
586838,CCC 2014_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
575166,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
697460,EEE 2014_October,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
2540871,FFF 2014_October,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
588642,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
2664036,BBB 2013_October,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
571808,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
561810,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
518661,GGG 2014_February,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2606890,FFF 2014_February,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
593593,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
514125,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
622541,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
626852,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
233335,EEE 2014_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
548935,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1
588493,CCC 2014_October,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
598321,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
505815,DDD 2014_February,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
520962,DDD 2014_February,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
684854,DDD 2014_October,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
584448,GGG 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
567979,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
674808,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
675539,DDD 2014_October,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
410573,GGG 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
688976,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1
586836,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
610904,CCC 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
572403,EEE 2013_October,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
516894,FFF 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
620320,FFF 2014_February,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
2550960,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
1541133,BBB 2013_October,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
675159,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1
599478,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
626417,CCC 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
625541,CCC 2014_October,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
551274,BBB 2013_February,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
576935,BBB 2013_October,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
550095,FFF 2013_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
571638,FFF 2013_October,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
623919,GGG 2014_February,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
243025,DDD 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
2142243,DDD 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
535407,BBB 2013_February,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1
617472,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
606743,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
582197,DDD 2014_October,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
685804,EEE 2014_October,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
371901,CCC 2014_February,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1
341229,BBB 2013_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
589302,BBB 2013_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
385405,BBB 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
682294,DDD 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
298187,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
532578,FFF 2013_February,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
543788,CCC 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1
629613,CCC 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
614984,FFF 2014_October,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1
682070,FFF 2014_October,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
620431,FFF 2014_October,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
398487,CCC 2014_February,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
434397,BBB 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
586818,GGG 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
685292,EEE 2014_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
517416,DDD 2013_October,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
696325,EEE 2014_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1789199,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
484556,FFF 2013_February,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
298322,BBB 2013_February,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
692521,BBB 2014_October,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
570411,DDD 2014_October,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
634479,FFF 2014_February,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
527801,AAA 2014_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2332934,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1
608243,CCC 2014_February,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
648537,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
587346,EEE 2013_October,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1
655546,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1
133748,BBB 2013_February,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
682578,FFF 2014_October,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0
85302,AAA 2014_October,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2289847,DDD 2013_October,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
676071,GGG 2014_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
642250,BBB 2014_October,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
587308,FFF 2013_October,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
475811,FFF 2014_February,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
575355,GGG 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
651627,DDD 2014_October,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
517352,BBB 2013_October,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
607462,DDD 2014_February,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
522740,FFF 2013_October,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
506056,DDD 2013_February,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1
155956,CCC 2014_October,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
154011,BBB 2013_October,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
684273,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0
2653689,DDD 2014_October,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
2533383,EEE 2014_October,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
626778,FFF 2014_February,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
599370,FFF 2013_October,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
684931,BBB 2014_October,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0
589033,EEE 2014_February,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
