ID_Student,course_year_month,pass,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url
2608828,EEE 2013_October,True,0,1,0,0,49,0,177,0,1,552,0,190,0,0,172,0,9,0,21,28
633666,GGG 2014_February,True,0,0,0,0,5,2,115,0,0,274,0,0,0,0,131,0,34,0,31,0
412307,FFF 2013_February,True,0,7,0,0,230,0,411,0,0,2177,7,40,13,10,777,0,39,0,348,32
561618,BBB 2014_October,True,0,0,0,0,22,0,243,0,16,1071,0,0,0,13,204,0,59,0,43,7
550974,DDD 2013_February,False,0,0,5,0,13,0,30,0,0,30,0,0,0,0,0,0,5,0,29,4
549087,BBB 2014_February,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
655468,EEE 2014_October,False,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
585626,DDD 2014_October,True,0,0,30,0,3068,5,1047,0,125,200,0,0,0,0,0,0,124,0,757,115
535628,FFF 2013_February,True,0,1,0,0,605,0,338,0,0,653,40,41,7,5,687,0,40,0,264,26
613131,GGG 2014_February,True,0,0,0,0,121,3,177,0,0,512,0,0,0,0,131,0,47,0,54,0
124304,EEE 2014_October,True,0,0,0,0,147,0,142,0,2,844,0,611,0,0,190,0,7,0,22,30
629955,DDD 2014_February,False,0,0,0,0,0,0,9,0,0,30,0,0,0,0,0,0,5,0,5,0
486391,BBB 2013_February,True,0,0,0,0,870,3,218,0,0,0,0,0,0,0,95,0,20,0,30,10
2391303,EEE 2014_October,False,0,0,0,0,2,0,32,0,4,87,0,0,0,0,130,0,1,0,0,0
398877,EEE 2013_October,True,0,12,0,0,156,0,290,0,3,858,0,527,0,0,164,0,30,0,39,57
298186,GGG 2013_October,True,0,0,0,0,17,0,132,0,0,100,0,0,0,0,149,0,53,0,65,0
559608,BBB 2013_February,True,0,0,0,0,268,0,155,0,0,0,9,0,0,0,74,0,55,0,60,19
565851,DDD 2014_February,False,0,0,2,0,3,0,44,0,0,67,0,0,0,0,0,0,11,0,39,3
679386,FFF 2014_October,True,0,0,0,0,71,0,285,2,1,830,0,0,0,0,1010,0,74,0,193,5
602607,GGG 2013_October,False,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
590443,DDD 2013_October,True,0,0,47,0,1316,10,943,0,29,153,0,280,0,0,0,0,120,0,713,78
573602,DDD 2013_October,False,0,0,8,0,760,1,570,0,16,336,0,153,0,0,0,0,60,0,273,38
514078,FFF 2014_October,True,0,0,0,0,222,0,418,5,3,1828,0,49,1,21,1715,0,38,0,223,14
529438,BBB 2014_February,False,0,0,0,0,13,0,42,0,0,23,0,0,0,0,73,0,16,0,16,5
538941,FFF 2013_February,True,1,4,0,0,246,0,183,0,0,1027,8,34,9,11,506,0,43,0,244,32
684663,DDD 2014_October,False,0,0,3,0,84,12,146,0,0,95,0,0,0,0,96,0,128,0,102,7
628347,DDD 2014_February,True,0,0,11,0,91,0,135,0,0,172,0,57,0,0,0,0,29,0,185,11
2680380,FFF 2013_October,True,0,0,0,2,4,0,141,0,0,830,0,16,1,0,497,0,26,0,116,3
647916,EEE 2014_October,True,0,0,0,0,217,0,278,0,8,306,0,95,0,0,183,0,6,0,25,75
146503,AAA 2014_October,True,0,0,0,0,43,1,108,0,0,128,0,0,0,0,0,0,13,0,70,5
589019,DDD 2013_October,True,0,0,4,0,316,30,394,0,6,267,0,127,0,0,0,0,56,0,241,26
577735,EEE 2013_October,True,0,1,0,0,649,0,411,0,4,1097,0,608,0,0,188,0,36,0,103,70
620698,BBB 2014_October,True,0,0,0,0,16,0,183,0,11,749,0,0,0,11,95,0,34,0,11,0
599016,BBB 2013_October,True,0,0,0,0,1,0,27,0,0,21,0,0,0,0,51,0,1,0,5,0
521764,BBB 2013_February,True,0,0,0,0,668,3,286,0,0,1,1,0,0,0,70,0,29,0,29,12
348050,DDD 2013_October,True,0,0,4,0,135,0,170,0,0,50,0,91,0,0,294,0,44,0,182,22
623562,EEE 2014_February,True,0,0,0,0,227,0,246,0,4,288,0,98,1,0,573,0,30,0,158,28
306944,DDD 2014_February,False,0,0,1,0,132,0,107,0,1,42,0,32,0,0,0,0,23,0,78,9
695700,FFF 2014_October,False,0,0,0,0,91,0,152,4,1,259,0,16,2,2,48,0,16,0,99,7
627711,EEE 2014_February,True,0,0,0,0,561,0,398,0,1,527,0,16,0,0,473,0,69,0,130,66
551032,BBB 2013_February,False,0,0,0,0,215,0,190,0,0,1,0,0,0,0,103,0,71,0,85,11
410886,DDD 2013_February,True,0,0,14,0,2276,1,991,0,0,384,6,108,2,0,51,0,127,0,360,61
578744,FFF 2013_October,True,8,8,0,4,127,0,313,0,7,1202,0,37,14,24,760,0,25,0,268,32
632895,FFF 2014_February,True,0,0,0,3,134,0,199,0,0,674,0,17,5,3,888,0,25,0,168,10
625303,FFF 2014_February,True,4,0,0,3,250,1,452,0,6,1971,0,40,9,7,769,0,26,0,496,28
565002,GGG 2013_October,True,0,0,0,0,224,0,76,0,0,126,0,0,0,0,118,0,12,0,32,0
591940,FFF 2013_October,True,59,13,0,1,1151,0,762,0,15,2358,0,69,19,41,845,0,75,0,580,79
2345751,CCC 2014_October,True,0,0,0,0,2130,0,1457,0,35,105,0,0,2,0,1436,0,124,0,281,50
621881,FFF 2014_February,True,0,0,0,3,289,0,227,0,13,242,0,1,9,0,807,0,27,0,191,24
634279,FFF 2014_February,False,0,0,0,0,15,0,43,0,1,39,0,0,3,0,307,0,9,0,28,3
626714,EEE 2014_February,True,0,0,0,0,107,0,242,0,2,239,0,272,2,0,496,0,54,0,124,34
1471214,AAA 2014_October,True,5,0,0,0,203,0,89,0,0,777,0,0,0,0,0,0,6,0,57,24
649457,FFF 2014_October,True,13,2,0,0,764,0,649,5,2,1241,0,16,3,8,1445,0,61,0,398,47
513701,FFF 2014_February,True,0,0,0,2,174,0,222,0,0,364,0,0,0,0,443,0,17,0,113,11
548921,BBB 2013_February,True,0,0,0,0,202,0,95,0,0,1,0,0,0,0,78,0,10,0,22,10
584940,CCC 2014_February,True,0,0,0,0,152,0,485,0,0,492,0,0,2,0,1110,0,90,0,72,48
2624028,FFF 2014_October,True,16,2,0,0,653,3,406,9,12,1842,0,40,5,6,829,0,36,0,254,16
176086,EEE 2013_October,False,0,3,0,0,84,0,74,0,0,113,0,0,0,0,141,0,0,0,18,10
432642,DDD 2014_October,False,0,0,7,0,218,9,271,0,22,176,0,0,0,0,0,0,80,0,180,72
696684,BBB 2014_October,True,0,0,0,0,0,0,143,0,2,203,0,0,0,0,30,0,25,0,32,1
242858,CCC 2014_February,True,0,10,0,0,534,0,880,0,1,1282,0,325,2,0,1430,0,114,0,235,75
371679,BBB 2013_February,True,0,0,2,0,236,0,292,0,1,44,0,14,0,0,82,0,47,0,52,18
587319,EEE 2013_October,True,0,2,0,0,24,0,180,0,0,413,0,183,0,0,102,0,1,0,7,35
2520539,CCC 2014_October,True,0,0,0,0,848,0,196,0,2,229,0,0,2,0,416,0,105,0,164,6
622386,CCC 2014_February,False,0,0,0,0,514,0,711,0,17,268,0,0,2,0,1991,0,81,0,254,14
632725,DDD 2014_February,False,0,0,1,0,35,0,49,0,0,11,0,2,0,0,0,0,6,0,44,3
228153,CCC 2014_February,False,0,0,0,0,0,0,34,0,0,24,0,0,0,0,54,0,6,0,9,1
348855,FFF 2014_February,True,52,2,0,1,605,5,1151,0,1,2516,0,33,14,27,3883,0,80,0,760,73
653762,BBB 2014_October,False,0,0,0,0,27,0,136,0,13,1018,0,0,0,13,153,0,10,0,19,0
174222,BBB 2013_October,True,0,0,0,0,469,1,129,0,0,18,0,0,0,0,66,0,5,0,12,1
635473,BBB 2014_February,False,0,0,0,0,10,0,72,0,0,1,0,0,0,0,46,0,4,0,13,2
509737,BBB 2013_February,False,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
617238,GGG 2014_February,False,0,0,0,0,64,0,82,0,0,66,0,0,0,0,48,0,24,0,22,0
2345438,FFF 2014_February,True,0,1,0,1,285,0,286,0,2,1515,0,62,9,3,743,0,22,0,245,17
608464,CCC 2014_February,True,0,0,0,0,365,0,191,0,0,38,0,0,2,0,336,0,124,0,112,3
699628,GGG 2014_October,False,0,0,0,0,0,0,48,0,0,124,0,0,0,0,49,0,25,0,37,0
610718,CCC 2014_February,False,0,0,0,0,0,0,5,0,0,7,0,0,0,0,4,0,2,0,0,0
564465,DDD 2013_February,False,0,0,1,0,0,0,6,0,0,14,0,0,0,0,0,0,6,0,36,6
682968,DDD 2014_October,True,0,0,43,0,1416,0,718,0,58,81,0,0,0,0,0,0,119,0,408,55
485734,DDD 2013_October,False,0,0,5,0,197,0,238,0,9,171,0,134,0,0,0,0,79,0,482,53
647166,DDD 2014_October,True,0,0,63,0,5110,11,1645,0,70,216,0,0,0,0,0,0,138,0,550,53
571954,BBB 2014_February,True,0,0,0,0,52,0,149,0,3,18,0,0,0,0,63,0,26,0,25,8
571554,BBB 2013_October,True,0,0,0,0,376,1,445,0,0,76,0,0,0,0,88,0,34,0,63,122
344409,FFF 2014_February,True,0,0,0,2,175,0,217,0,12,279,0,7,6,0,340,0,22,0,151,15
687821,GGG 2014_October,True,0,0,0,0,71,0,88,0,0,127,0,0,0,0,132,0,28,0,37,0
632536,BBB 2014_February,False,0,0,0,0,110,1,34,0,0,0,0,0,0,0,25,0,2,0,3,1
597335,EEE 2013_October,True,0,9,0,0,10,0,120,0,0,438,0,10,0,0,173,0,4,0,16,8
558914,DDD 2013_February,False,0,0,60,0,1456,41,1401,0,5,609,21,72,1,0,548,0,109,0,323,70
591978,BBB 2013_October,False,0,0,0,0,306,0,148,0,0,14,0,0,0,0,29,0,17,0,43,26
685950,EEE 2014_October,True,0,0,0,0,1474,0,1190,0,3,1438,0,334,3,0,6128,0,183,0,363,57
381959,FFF 2013_October,False,0,11,0,0,130,0,346,0,0,1595,0,28,14,9,222,0,55,0,222,15
675328,FFF 2014_October,True,0,0,0,0,80,0,346,6,24,1373,0,18,2,6,735,0,38,0,274,36
644457,DDD 2014_October,True,0,0,6,0,183,0,119,0,19,47,0,0,0,0,0,0,36,0,94,5
687503,FFF 2014_October,True,13,0,0,0,1130,0,1096,10,1,1930,0,52,13,24,1264,0,66,0,542,108
561559,EEE 2014_February,True,0,0,0,0,32,0,495,0,4,1149,0,168,0,0,1394,0,46,0,164,49
417462,BBB 2013_February,False,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
2622441,CCC 2014_October,True,0,0,0,0,182,6,381,0,28,309,0,0,4,0,207,0,149,0,320,34
2261142,DDD 2014_February,False,0,0,8,0,307,0,554,0,0,217,0,184,0,0,0,0,147,0,221,24
615302,FFF 2014_October,True,6,0,0,0,864,0,614,4,13,2261,0,0,6,4,871,0,36,0,319,30
401404,AAA 2014_October,True,1,0,0,0,79,0,443,0,0,652,0,0,0,0,0,0,13,0,101,37
426616,EEE 2014_February,True,0,0,0,0,104,0,490,0,8,960,0,156,1,0,912,0,95,0,200,78
484897,AAA 2014_October,True,0,0,0,0,220,0,193,0,0,201,0,0,0,0,0,0,18,0,70,9
602133,CCC 2014_February,True,0,4,0,0,449,0,914,0,4,2080,0,327,8,0,1144,0,91,0,150,93
569928,DDD 2013_October,True,0,0,12,0,237,0,354,0,7,70,0,155,0,0,0,0,88,0,263,28
586337,GGG 2013_October,True,0,0,0,0,217,5,148,0,0,454,0,0,0,0,144,0,17,0,20,0
565605,CCC 2014_October,True,0,0,0,0,270,0,434,0,5,721,0,0,7,0,2577,0,61,0,147,13
629603,FFF 2014_February,True,36,2,0,2,268,0,412,0,31,2137,0,86,26,21,1209,0,37,0,433,33
384797,EEE 2013_October,True,0,3,0,0,418,0,362,0,0,376,0,214,0,0,136,0,9,0,25,56
2569051,DDD 2013_October,False,0,0,7,0,535,28,341,0,15,104,0,158,0,0,0,0,106,0,328,65
550725,DDD 2013_February,True,0,0,14,0,303,0,303,0,0,30,0,199,1,0,0,0,43,0,244,38
509102,CCC 2014_February,True,0,0,20,0,276,0,1167,0,25,512,0,57,1,0,1352,0,201,0,712,68
485920,EEE 2014_February,True,0,0,0,0,43,0,227,0,0,865,0,262,1,0,297,0,25,0,29,23
568668,DDD 2013_October,False,0,0,0,0,21,0,13,0,0,37,0,0,0,0,0,0,2,0,15,2
572231,DDD 2013_October,True,0,0,11,0,356,0,415,0,37,134,0,83,1,0,397,0,121,0,275,13
536199,DDD 2013_October,True,0,0,6,0,58,0,89,0,0,124,0,26,0,0,0,0,38,0,98,6
687302,GGG 2014_October,True,0,0,0,0,14,0,92,0,0,222,0,0,0,0,84,0,26,0,41,0
550348,DDD 2013_February,False,0,0,9,0,4,0,105,0,0,63,0,0,1,0,0,0,33,0,85,30
595436,BBB 2013_October,True,0,0,0,0,150,0,107,0,0,123,0,0,0,0,104,0,4,0,14,8
572730,DDD 2013_October,True,0,0,3,0,167,0,191,0,3,95,0,69,0,0,0,0,19,0,175,27
528559,FFF 2013_October,True,0,1,0,2,247,0,367,0,21,688,0,1,6,1,543,0,38,0,387,42
378543,BBB 2013_February,True,0,0,0,0,192,0,137,0,0,0,0,0,0,0,86,0,46,0,90,9
634047,DDD 2014_October,True,0,0,8,0,82,0,134,0,2,23,0,0,0,0,0,0,92,0,265,37
540521,BBB 2013_October,True,0,0,0,0,117,0,75,0,0,32,0,0,0,0,54,0,14,0,7,4
636697,DDD 2014_October,True,0,0,9,0,523,0,334,0,7,71,0,0,0,0,0,0,57,0,119,34
603044,GGG 2013_October,True,0,0,0,0,316,1,179,0,0,198,0,0,0,0,217,0,17,0,10,0
398816,DDD 2014_October,True,0,0,24,0,567,165,520,0,22,357,0,0,0,0,0,0,240,0,366,24
585383,CCC 2014_February,True,0,2,0,3,408,0,357,0,0,807,0,4,17,12,1002,0,91,0,298,16
529684,FFF 2013_October,False,0,3,0,0,555,0,408,0,1,570,0,46,24,10,248,0,74,0,322,30
629745,GGG 2014_February,False,0,0,0,0,83,4,272,0,0,319,0,0,0,0,105,0,333,0,97,0
2162388,DDD 2014_February,False,0,0,2,0,8,0,78,0,6,31,0,9,0,0,0,0,16,0,37,4
685176,EEE 2014_October,False,0,1,0,0,146,0,97,0,0,260,0,0,0,0,87,0,16,0,43,13
698351,DDD 2014_October,False,0,0,0,0,62,0,58,0,0,35,0,0,0,0,0,0,11,0,16,1
465175,FFF 2014_February,True,0,0,0,4,273,5,285,0,0,793,0,23,10,4,910,0,39,0,227,44
305876,FFF 2014_February,True,0,0,0,2,86,0,245,0,0,220,0,21,9,0,984,0,98,0,277,22
686921,GGG 2014_October,True,0,0,0,0,57,0,228,0,0,354,0,0,0,0,173,0,41,0,18,0
690298,DDD 2014_October,False,0,0,1,0,8,0,47,0,0,144,0,0,0,0,68,0,5,0,3,0
262454,BBB 2013_February,False,0,0,0,0,193,0,78,0,0,0,0,0,0,0,52,0,14,0,24,12
75454,CCC 2014_February,True,0,0,0,0,201,0,531,0,0,10,0,0,7,0,3403,0,130,0,175,8
647305,DDD 2014_October,False,0,0,1,0,38,0,57,0,1,43,0,0,0,0,0,0,16,0,46,4
1578222,FFF 2014_February,True,13,0,0,2,97,1,417,0,7,1008,0,13,9,5,779,0,29,0,418,64
550617,FFF 2013_February,False,0,0,0,0,53,0,38,0,0,62,6,2,1,0,1,0,5,0,42,6
2532323,FFF 2013_February,True,0,0,0,0,462,0,354,0,0,789,10,4,3,0,593,0,24,0,147,23
2554973,DDD 2013_October,False,0,0,13,0,710,0,481,0,16,297,4,73,1,0,0,0,92,0,227,37
606420,BBB 2013_October,True,0,0,0,0,460,21,360,0,4,13,0,0,0,0,93,0,29,0,34,61
384725,AAA 2014_October,True,3,0,0,0,2329,0,803,0,0,1287,0,0,0,0,0,0,51,0,141,63
629772,GGG 2014_February,True,0,0,0,0,91,0,124,0,0,256,0,0,0,0,134,0,15,0,37,0
483389,FFF 2014_February,True,10,2,0,3,562,0,453,0,24,1903,0,34,17,8,1389,0,46,0,521,81
644514,EEE 2014_October,True,0,0,0,0,270,0,204,0,5,649,0,169,0,0,154,0,18,0,29,22
602424,EEE 2013_October,True,0,2,0,0,160,0,197,0,3,538,0,109,0,0,150,0,6,0,12,46
615437,CCC 2014_February,True,0,0,0,0,23,0,492,0,0,505,0,0,0,0,2432,0,57,0,187,33
495284,AAA 2013_October,True,5,0,0,0,71,0,200,0,0,585,0,0,0,0,0,0,4,0,30,6
493988,EEE 2013_October,True,0,8,0,0,684,0,347,0,6,1171,0,331,0,0,234,0,41,0,124,43
535662,FFF 2013_February,True,8,6,0,0,313,0,573,0,0,1435,5,21,24,9,760,0,32,0,282,38
696789,DDD 2014_October,True,0,0,9,0,305,11,177,0,9,106,0,0,0,0,0,0,109,0,176,27
591071,DDD 2013_October,True,0,0,9,0,162,0,214,0,0,193,0,66,0,0,0,0,113,0,142,28
674430,EEE 2014_October,True,0,0,0,0,269,0,376,0,0,1165,0,38,0,0,687,0,20,0,107,34
576949,DDD 2013_October,True,0,0,13,0,79,0,159,0,1,90,0,81,0,0,0,0,35,0,138,34
593780,FFF 2013_October,False,0,0,0,0,30,0,52,0,2,64,0,0,3,0,0,0,16,0,48,3
108949,FFF 2014_October,False,0,0,0,0,59,0,120,0,0,201,0,27,5,3,44,0,18,0,74,6
632709,CCC 2014_October,True,0,0,0,0,43,0,590,0,115,13,0,0,6,0,2097,0,315,0,423,28
582452,DDD 2013_October,True,0,0,5,0,228,0,263,0,3,56,0,82,0,0,0,0,43,0,129,15
685702,BBB 2014_October,True,0,0,0,0,58,0,67,0,4,275,0,0,0,0,72,0,20,0,28,4
485762,BBB 2013_October,True,0,0,0,0,110,0,123,0,0,35,0,0,0,0,78,0,28,0,50,7
234559,EEE 2014_February,True,0,0,0,0,65,0,144,0,2,511,0,24,0,0,132,0,14,0,21,19
631542,GGG 2014_February,True,0,0,0,0,391,0,366,0,0,356,0,0,0,0,89,0,77,0,32,0
581611,CCC 2014_February,True,0,0,0,0,3,0,211,0,0,25,0,0,7,0,780,0,86,0,104,2
578276,FFF 2013_October,False,0,0,0,0,20,0,8,0,2,17,0,0,1,0,2,0,7,0,18,1
489889,BBB 2013_October,True,0,0,0,0,23,0,68,0,1,16,0,0,0,0,40,0,25,0,42,14
604655,CCC 2014_February,False,0,0,4,0,48,0,89,0,0,37,0,3,0,0,27,0,24,0,94,10
530021,BBB 2013_October,False,0,0,0,0,127,2,128,0,1,87,0,0,0,0,179,0,40,0,28,6
36347,FFF 2014_February,True,0,0,0,2,26,0,420,0,0,848,0,15,1,3,627,0,33,0,180,6
622614,DDD 2014_February,False,0,0,0,0,56,0,60,0,0,70,0,26,0,0,0,0,24,0,73,3
71159,FFF 2014_October,True,1,2,0,0,725,0,492,5,20,2543,0,31,7,13,770,0,101,0,483,43
248103,BBB 2013_February,True,0,0,0,0,467,1,139,0,0,1,1,0,0,0,81,0,17,0,34,3
532715,FFF 2013_February,True,0,1,0,0,266,0,580,0,0,1617,10,25,25,10,731,0,39,0,226,49
632017,CCC 2014_February,True,0,0,0,0,675,0,366,0,0,3,0,0,2,0,811,0,65,0,172,8
585484,FFF 2013_October,False,0,0,0,0,18,0,9,0,0,31,0,1,1,0,0,0,0,0,7,0
577376,BBB 2013_October,True,0,0,0,0,355,0,246,0,2,8,0,0,0,0,102,0,3,0,16,6
242149,BBB 2013_October,False,0,0,0,0,159,0,130,0,0,0,0,0,0,0,48,0,14,0,15,6
582416,DDD 2013_October,True,0,0,5,0,285,7,329,0,20,290,0,67,0,0,0,0,71,0,233,15
633746,CCC 2014_October,True,0,0,0,0,299,0,594,0,8,1549,0,421,6,0,1198,0,128,0,125,106
465764,DDD 2013_February,True,0,0,14,0,282,0,442,0,0,118,127,141,2,0,39,0,130,0,344,144
634106,DDD 2014_February,True,0,0,10,0,438,0,316,0,28,66,0,62,0,0,0,0,48,0,329,60
2239746,FFF 2013_October,True,0,0,0,2,6881,0,2002,0,3,675,0,8,16,15,3544,0,57,0,370,31
685535,GGG 2014_October,True,0,0,0,0,52,1,144,0,0,310,0,0,0,0,70,0,43,0,23,0
630479,FFF 2014_February,True,1,2,0,2,65,0,509,0,0,2216,0,9,14,15,1273,0,182,0,278,22
647045,FFF 2014_October,False,0,0,0,0,207,0,215,12,3,431,0,5,4,0,73,0,33,0,222,23
419024,FFF 2013_October,True,11,2,0,5,623,1,1106,0,3,2532,0,30,16,16,2455,0,89,0,664,65
2416424,DDD 2014_February,True,0,0,16,0,926,0,916,0,7,172,0,161,0,0,0,0,108,0,460,36
579661,GGG 2013_October,True,0,0,0,0,37,52,246,0,0,374,0,0,0,0,122,0,36,0,21,0
628157,FFF 2014_October,True,0,0,0,0,370,0,413,2,5,321,0,0,3,0,1470,0,81,0,215,26
579343,CCC 2014_February,True,0,7,0,0,3901,0,1940,0,13,1418,0,378,1,0,1131,0,56,0,248,130
387447,FFF 2013_February,True,18,8,0,0,380,0,500,0,0,1519,1,48,7,18,1116,0,32,0,280,29
356274,CCC 2014_February,False,0,0,5,0,56,0,30,0,0,5,0,2,0,0,31,0,4,0,13,3
441073,FFF 2014_February,False,0,0,0,0,60,0,34,0,1,227,0,4,3,0,0,0,8,0,37,0
483064,BBB 2013_February,True,0,0,0,0,1607,10,248,0,0,0,4,0,0,0,101,0,41,0,53,10
561167,BBB 2013_February,True,0,0,0,0,745,0,377,0,0,1,1,0,0,0,76,0,71,0,123,18
605129,EEE 2014_October,True,0,0,0,0,149,0,213,0,8,649,0,161,0,0,118,0,7,0,31,44
577680,BBB 2013_October,True,0,0,0,0,750,0,476,0,2,12,0,0,0,0,74,0,10,0,17,14
646178,BBB 2014_October,False,0,0,0,0,0,0,57,0,0,4,0,0,0,0,0,0,28,0,18,2
128510,CCC 2014_October,True,0,0,0,0,208,0,240,0,1,17,0,0,1,0,275,0,51,0,75,4
2476409,DDD 2014_October,True,0,0,13,0,2,8,72,0,24,64,0,0,0,0,0,0,5,0,62,6
648959,DDD 2014_October,False,0,0,3,0,101,0,162,0,1,214,0,0,0,0,314,0,20,0,58,3
408372,FFF 2013_February,True,0,0,0,0,53,0,119,0,0,166,0,0,2,0,489,0,18,0,76,5
642066,EEE 2014_October,False,0,0,0,0,0,0,32,0,0,196,0,0,0,0,110,0,4,0,9,4
548994,EEE 2013_October,True,0,2,0,0,105,0,276,0,4,602,0,216,0,0,174,0,3,0,6,62
383971,CCC 2014_February,False,0,0,0,0,0,0,149,0,18,6,0,0,1,0,446,0,32,0,113,5
275792,AAA 2014_October,True,0,0,0,0,50,0,155,0,2,312,0,0,0,0,0,0,19,0,63,4
562465,BBB 2013_February,True,0,0,0,0,154,0,203,0,0,1,0,0,0,0,72,0,111,0,128,12
607134,FFF 2013_October,False,0,0,0,0,111,0,127,0,0,164,0,32,7,0,101,0,20,0,148,6
685514,CCC 2014_October,True,0,0,0,0,4,0,155,0,0,382,0,0,4,0,3032,0,78,0,332,4
63112,EEE 2013_October,True,0,4,0,0,1366,0,556,4,4,820,0,250,1,0,136,0,141,0,167,70
513672,EEE 2014_February,True,0,0,0,0,45,0,291,0,1,773,0,160,0,0,161,0,7,0,0,46
2578992,FFF 2013_February,True,0,0,0,0,428,1,409,0,0,712,20,14,6,1,695,0,42,0,164,18
600771,BBB 2013_October,True,0,0,0,0,233,1,143,0,0,7,0,0,0,0,76,0,15,0,49,19
573924,CCC 2014_October,True,0,0,0,0,112,0,252,0,0,248,0,0,3,0,734,0,874,0,178,9
522082,FFF 2014_October,True,35,8,0,0,466,0,797,12,0,1835,0,56,14,30,875,0,28,0,369,48
575186,FFF 2013_October,True,0,5,0,4,215,0,450,0,15,1160,0,17,10,7,805,0,32,0,275,13
572438,CCC 2014_February,True,0,0,0,0,847,0,698,0,0,64,0,0,2,0,814,0,142,0,155,4
604633,FFF 2013_October,True,0,0,0,1,93,0,158,0,0,348,0,6,7,0,526,0,19,0,125,4
633331,DDD 2014_October,True,0,0,5,0,6,0,135,0,22,194,0,8,0,0,0,0,63,0,124,26
430357,BBB 2013_February,False,0,0,0,0,615,4,191,0,0,1,0,0,0,0,84,0,13,0,37,8
593535,FFF 2013_October,False,0,0,0,0,186,0,144,0,17,264,0,7,6,9,193,0,12,0,78,6
553963,FFF 2013_February,False,0,1,0,0,933,0,566,0,0,748,35,22,5,6,707,0,33,0,231,27
553500,FFF 2013_February,True,34,17,0,0,440,0,551,0,0,1635,46,40,19,21,598,0,31,0,363,37
578050,FFF 2013_October,True,0,6,0,4,185,0,370,0,0,758,0,11,7,0,510,0,131,0,297,14
601560,FFF 2014_February,False,0,0,0,0,301,0,243,0,0,484,0,30,6,10,911,0,23,0,297,7
572074,FFF 2014_October,True,0,0,0,0,340,1,132,1,33,535,0,3,1,0,3318,0,27,0,326,3
694359,GGG 2014_October,True,0,0,0,0,0,0,105,0,0,106,0,0,0,0,99,0,59,0,11,0
2013403,CCC 2014_October,True,0,0,0,0,40,0,381,0,14,1978,0,0,4,0,1093,0,82,0,132,7
631108,BBB 2014_February,True,0,0,0,0,332,0,192,0,0,13,0,0,0,0,81,0,26,0,51,13
572769,FFF 2013_October,True,2,1,0,4,736,0,810,0,2,1320,0,39,5,10,698,0,51,0,270,38
634824,DDD 2014_February,True,0,0,12,0,105,1,233,0,3,266,0,9,0,0,455,0,282,0,235,23
626516,CCC 2014_February,False,0,1,0,0,308,0,206,0,3,636,0,72,0,0,209,0,21,0,13,39
557445,FFF 2013_February,True,19,10,0,0,416,1,904,0,0,3385,15,47,58,52,4300,0,65,0,812,123
324331,FFF 2014_October,False,0,0,0,0,462,0,220,0,17,469,0,11,9,0,396,0,53,0,176,13
372658,BBB 2013_October,True,0,0,0,0,46,0,99,0,0,10,0,0,0,0,74,0,3,0,12,4
63949,GGG 2014_October,True,0,0,0,0,63,0,73,0,0,180,0,0,0,0,69,0,15,0,32,0
342475,FFF 2013_February,False,0,2,0,0,41,0,101,0,0,1106,0,6,14,4,966,0,22,0,222,18
611024,EEE 2014_February,True,0,0,0,0,196,0,208,0,12,994,0,253,1,0,164,0,14,0,16,28
648518,EEE 2014_October,False,0,0,0,0,222,0,193,0,2,442,0,0,0,0,137,0,18,0,31,33
690553,EEE 2014_October,True,0,0,0,0,106,0,73,0,2,511,0,4,0,0,137,0,3,0,13,6
373135,FFF 2013_February,True,0,1,0,0,154,0,296,0,0,728,3,5,12,6,701,0,33,0,159,15
553325,FFF 2013_February,False,0,4,0,0,578,0,455,0,0,1760,15,38,28,11,910,0,53,0,351,53
574078,FFF 2013_October,True,9,17,0,3,95,0,340,0,4,1272,0,29,11,24,758,0,27,0,222,13
550428,BBB 2013_February,False,0,0,0,0,107,2,53,0,0,0,3,0,0,0,17,0,5,0,20,8
560301,DDD 2014_October,True,0,0,1,0,35,10,113,0,0,115,0,0,0,0,0,0,38,0,61,20
599161,BBB 2014_February,False,0,0,0,0,1661,6,235,0,2,26,0,0,0,0,58,0,30,0,38,35
607650,FFF 2013_October,True,1,2,0,2,78,0,303,0,0,917,0,2,5,4,659,0,18,0,253,12
486877,DDD 2013_October,True,0,0,10,0,339,0,424,0,36,224,0,69,0,0,74,0,124,0,276,15
171843,EEE 2014_October,True,0,0,0,0,191,0,201,0,0,419,0,154,0,0,199,0,11,0,42,43
2599162,FFF 2013_February,False,0,3,0,0,174,0,197,1,0,390,11,4,6,3,82,0,17,0,115,14
193163,CCC 2014_February,False,0,0,0,0,297,0,319,0,0,365,0,5,0,0,513,0,65,0,132,33
607060,EEE 2013_October,False,0,3,0,0,43,0,50,0,0,179,0,0,0,0,124,0,5,0,11,3
