id_student,activity_type,sum_click,final_result
600279,ouelluminate,0,Pass
600279,questionnaire,0,Pass
600279,quiz,167,Pass
600279,resource,18,Pass
600279,sharedsubpage,0,Pass
600279,subpage,32,Pass
600279,url,17,Pass
698199,forumng,33,Pass
698199,glossary,1,Pass
698199,oucollaborate,4,Pass
698199,oucontent,527,Pass
698199,ouelluminate,0,Pass
698199,questionnaire,0,Pass
698199,quiz,87,Pass
698199,resource,71,Pass
698199,sharedsubpage,0,Pass
698199,subpage,70,Pass
698199,url,2,Pass
595499,forumng,7,Fail
595499,glossary,0,Fail
595499,oucollaborate,0,Fail
595499,oucontent,6,Fail
595499,ouelluminate,0,Fail
595499,questionnaire,0,Fail
595499,quiz,49,Fail
595499,resource,11,Fail
595499,sharedsubpage,0,Fail
595499,subpage,13,Fail
595499,url,2,Fail
502717,forumng,785,Pass
502717,glossary,0,Pass
502717,oucollaborate,0,Pass
502717,oucontent,3,Pass
502717,ouelluminate,0,Pass
502717,questionnaire,0,Pass
502717,quiz,72,Pass
502717,resource,205,Pass
502717,sharedsubpage,0,Pass
502717,subpage,269,Pass
502717,url,47,Pass
2526784,forumng,582,Pass
2526784,glossary,0,Pass
2526784,oucollaborate,0,Pass
2526784,oucontent,40,Pass
2526784,ouelluminate,0,Pass
2526784,questionnaire,0,Pass
2526784,quiz,92,Pass
2526784,resource,19,Pass
2526784,sharedsubpage,0,Pass
2526784,subpage,56,Pass
2526784,url,14,Pass
446873,forumng,0,Fail
446873,glossary,0,Fail
446873,oucollaborate,0,Fail
446873,oucontent,1,Fail
446873,ouelluminate,0,Fail
446873,questionnaire,0,Fail
446873,quiz,3,Fail
446873,resource,7,Fail
446873,sharedsubpage,0,Fail
446873,subpage,8,Fail
446873,url,7,Fail
2437428,forumng,48,Fail
2437428,glossary,0,Fail
2437428,oucollaborate,0,Fail
2437428,oucontent,7,Fail
2437428,ouelluminate,0,Fail
2437428,questionnaire,0,Fail
2437428,quiz,47,Fail
2437428,resource,25,Fail
2437428,sharedsubpage,0,Fail
2437428,subpage,16,Fail
2437428,url,12,Fail
610470,forumng,9,Pass
610470,glossary,1,Pass
610470,oucollaborate,1,Pass
610470,oucontent,852,Pass
610470,ouelluminate,0,Pass
610470,questionnaire,3,Pass
610470,quiz,58,Pass
610470,resource,59,Pass
610470,sharedsubpage,0,Pass
610470,subpage,60,Pass
610470,url,2,Pass
693297,forumng,0,Fail
693297,glossary,0,Fail
693297,oucollaborate,0,Fail
693297,oucontent,294,Fail
693297,ouelluminate,0,Fail
693297,questionnaire,0,Fail
693297,quiz,53,Fail
693297,resource,38,Fail
693297,sharedsubpage,0,Fail
693297,subpage,20,Fail
693297,url,6,Fail
695631,forumng,1,Pass
695631,glossary,2,Pass
695631,oucollaborate,1,Pass
695631,oucontent,956,Pass
695631,ouelluminate,0,Pass
695631,questionnaire,10,Pass
695631,quiz,135,Pass
695631,resource,38,Pass
695631,sharedsubpage,0,Pass
695631,subpage,20,Pass
695631,url,0,Pass
680970,forumng,78,Pass
680970,glossary,1,Pass
680970,oucollaborate,20,Pass
680970,oucontent,515,Pass
680970,ouelluminate,0,Pass
680970,questionnaire,14,Pass
680970,quiz,225,Pass
680970,resource,23,Pass
680970,sharedsubpage,0,Pass
680970,subpage,41,Pass
680970,url,0,Pass
695256,forumng,0,Pass
695256,glossary,0,Pass
695256,oucollaborate,0,Pass
695256,oucontent,35,Pass
695256,ouelluminate,0,Pass
695256,questionnaire,0,Pass
695256,quiz,0,Pass
695256,resource,3,Pass
695256,sharedsubpage,0,Pass
695256,subpage,4,Pass
695256,url,0,Pass
679716,forumng,51,Pass
679716,glossary,2,Pass
679716,oucollaborate,3,Pass
679716,oucontent,227,Pass
679716,ouelluminate,0,Pass
679716,questionnaire,0,Pass
679716,quiz,76,Pass
679716,resource,19,Pass
679716,sharedsubpage,0,Pass
679716,subpage,9,Pass
679716,url,1,Pass
2444703,forumng,128,Fail
2444703,glossary,0,Fail
2444703,oucollaborate,0,Fail
2444703,oucontent,0,Fail
2444703,ouelluminate,7,Fail
2444703,questionnaire,0,Fail
2444703,quiz,16,Fail
2444703,resource,3,Fail
2444703,sharedsubpage,0,Fail
2444703,subpage,13,Fail
2444703,url,3,Fail
577467,forumng,92,Pass
577467,glossary,11,Pass
577467,oucollaborate,8,Pass
577467,oucontent,672,Pass
577467,ouelluminate,0,Pass
577467,questionnaire,12,Pass
577467,quiz,146,Pass
577467,resource,16,Pass
577467,sharedsubpage,0,Pass
577467,subpage,39,Pass
577467,url,0,Pass
559475,forumng,350,Pass
559475,glossary,5,Pass
559475,oucollaborate,0,Pass
559475,oucontent,0,Pass
559475,ouelluminate,0,Pass
559475,questionnaire,0,Pass
559475,quiz,85,Pass
559475,resource,21,Pass
559475,sharedsubpage,0,Pass
559475,subpage,98,Pass
559475,url,6,Pass
656557,forumng,123,Pass
656557,glossary,3,Pass
656557,oucollaborate,14,Pass
656557,oucontent,723,Pass
656557,ouelluminate,0,Pass
656557,questionnaire,7,Pass
656557,quiz,190,Pass
656557,resource,109,Pass
656557,sharedsubpage,0,Pass
656557,subpage,35,Pass
656557,url,1,Pass
642988,forumng,6,Fail
642988,glossary,0,Fail
642988,oucollaborate,0,Fail
642988,oucontent,0,Fail
642988,ouelluminate,0,Fail
642988,questionnaire,0,Fail
642988,quiz,0,Fail
642988,resource,2,Fail
642988,sharedsubpage,0,Fail
642988,subpage,2,Fail
642988,url,1,Fail
611383,forumng,51,Pass
611383,glossary,0,Pass
611383,oucollaborate,0,Pass
611383,oucontent,39,Pass
611383,ouelluminate,0,Pass
611383,questionnaire,0,Pass
611383,quiz,78,Pass
611383,resource,33,Pass
611383,sharedsubpage,0,Pass
611383,subpage,68,Pass
611383,url,89,Pass
530266,forumng,50,Fail
530266,glossary,0,Fail
530266,oucollaborate,0,Fail
530266,oucontent,0,Fail
530266,ouelluminate,0,Fail
530266,questionnaire,0,Fail
530266,quiz,15,Fail
530266,resource,9,Fail
530266,sharedsubpage,0,Fail
530266,subpage,13,Fail
530266,url,4,Fail
26734,forumng,16,Fail
26734,glossary,1,Fail
26734,oucollaborate,19,Fail
26734,oucontent,57,Fail
26734,ouelluminate,0,Fail
26734,questionnaire,0,Fail
26734,quiz,5,Fail
26734,resource,31,Fail
26734,sharedsubpage,0,Fail
26734,subpage,15,Fail
26734,url,1,Fail
517352,forumng,422,Pass
517352,glossary,0,Pass
517352,oucollaborate,0,Pass
517352,oucontent,47,Pass
517352,ouelluminate,0,Pass
517352,questionnaire,0,Pass
517352,quiz,65,Pass
517352,resource,9,Pass
517352,sharedsubpage,0,Pass
517352,subpage,22,Pass
517352,url,6,Pass
628389,forumng,442,Pass
628389,glossary,0,Pass
628389,oucollaborate,1,Pass
628389,oucontent,46,Pass
628389,ouelluminate,0,Pass
628389,questionnaire,0,Pass
628389,quiz,80,Pass
628389,resource,251,Pass
628389,sharedsubpage,1,Pass
628389,subpage,96,Pass
628389,url,63,Pass
568074,forumng,236,Pass
568074,glossary,0,Pass
568074,oucollaborate,10,Pass
568074,oucontent,19,Pass
568074,ouelluminate,0,Pass
568074,questionnaire,0,Pass
568074,quiz,64,Pass
568074,resource,19,Pass
568074,sharedsubpage,0,Pass
568074,subpage,32,Pass
568074,url,44,Pass
574253,forumng,202,Pass
574253,glossary,0,Pass
574253,oucollaborate,6,Pass
574253,oucontent,396,Pass
574253,ouelluminate,0,Pass
574253,questionnaire,7,Pass
574253,quiz,165,Pass
574253,resource,14,Pass
574253,sharedsubpage,0,Pass
574253,subpage,17,Pass
574253,url,1,Pass
683145,forumng,0,Pass
683145,glossary,0,Pass
683145,oucollaborate,0,Pass
683145,oucontent,633,Pass
683145,ouelluminate,0,Pass
683145,questionnaire,9,Pass
683145,quiz,166,Pass
683145,resource,35,Pass
683145,sharedsubpage,0,Pass
683145,subpage,32,Pass
683145,url,1,Pass
245987,forumng,14,Pass
245987,glossary,0,Pass
245987,oucollaborate,0,Pass
245987,oucontent,0,Pass
245987,ouelluminate,0,Pass
245987,questionnaire,0,Pass
245987,quiz,76,Pass
245987,resource,5,Pass
245987,sharedsubpage,0,Pass
245987,subpage,15,Pass
245987,url,1,Pass
537373,forumng,369,Pass
537373,glossary,0,Pass
537373,oucollaborate,0,Pass
537373,oucontent,69,Pass
537373,ouelluminate,0,Pass
537373,questionnaire,0,Pass
537373,quiz,229,Pass
537373,resource,18,Pass
537373,sharedsubpage,0,Pass
537373,subpage,68,Pass
537373,url,163,Pass
692553,forumng,14,Fail
692553,glossary,0,Fail
692553,oucollaborate,0,Fail
692553,oucontent,281,Fail
692553,ouelluminate,0,Fail
692553,questionnaire,2,Fail
692553,quiz,0,Fail
692553,resource,53,Fail
692553,sharedsubpage,0,Fail
692553,subpage,21,Fail
692553,url,0,Fail
609510,forumng,24,Fail
609510,glossary,0,Fail
609510,oucollaborate,0,Fail
609510,oucontent,1,Fail
609510,ouelluminate,0,Fail
609510,questionnaire,0,Fail
609510,quiz,38,Fail
609510,resource,16,Fail
609510,sharedsubpage,0,Fail
609510,subpage,12,Fail
609510,url,0,Fail
569854,forumng,109,Pass
569854,glossary,1,Pass
569854,oucollaborate,1,Pass
569854,oucontent,20,Pass
569854,ouelluminate,0,Pass
569854,questionnaire,0,Pass
569854,quiz,84,Pass
569854,resource,11,Pass
569854,sharedsubpage,0,Pass
569854,subpage,20,Pass
569854,url,5,Pass
535278,forumng,131,Fail
535278,glossary,0,Fail
535278,oucollaborate,0,Fail
535278,oucontent,0,Fail
535278,ouelluminate,0,Fail
535278,questionnaire,0,Fail
535278,quiz,33,Fail
535278,resource,3,Fail
535278,sharedsubpage,0,Fail
535278,subpage,7,Fail
535278,url,4,Fail
555015,forumng,524,Pass
555015,glossary,0,Pass
555015,oucollaborate,2,Pass
555015,oucontent,33,Pass
555015,ouelluminate,0,Pass
555015,questionnaire,0,Pass
555015,quiz,142,Pass
555015,resource,24,Pass
555015,sharedsubpage,0,Pass
555015,subpage,17,Pass
555015,url,43,Pass
510845,forumng,221,Pass
510845,glossary,0,Pass
510845,oucollaborate,0,Pass
510845,oucontent,3,Pass
510845,ouelluminate,0,Pass
510845,questionnaire,0,Pass
510845,quiz,59,Pass
510845,resource,46,Pass
510845,sharedsubpage,0,Pass
510845,subpage,93,Pass
510845,url,17,Pass
395320,forumng,20,Pass
395320,glossary,0,Pass
395320,oucollaborate,9,Pass
395320,oucontent,614,Pass
395320,ouelluminate,0,Pass
395320,questionnaire,10,Pass
395320,quiz,209,Pass
395320,resource,43,Pass
395320,sharedsubpage,0,Pass
395320,subpage,61,Pass
395320,url,0,Pass
534998,forumng,593,Pass
534998,glossary,3,Pass
534998,oucollaborate,2,Pass
534998,oucontent,15,Pass
534998,ouelluminate,0,Pass
534998,questionnaire,0,Pass
534998,quiz,86,Pass
534998,resource,33,Pass
534998,sharedsubpage,0,Pass
534998,subpage,37,Pass
534998,url,116,Pass
685453,forumng,0,Fail
685453,glossary,0,Fail
685453,oucollaborate,0,Fail
685453,oucontent,296,Fail
685453,ouelluminate,0,Fail
685453,questionnaire,0,Fail
685453,quiz,56,Fail
685453,resource,18,Fail
685453,sharedsubpage,0,Fail
685453,subpage,4,Fail
685453,url,1,Fail
539572,forumng,231,Pass
539572,glossary,0,Pass
539572,oucollaborate,0,Pass
539572,oucontent,0,Pass
539572,ouelluminate,0,Pass
539572,questionnaire,0,Pass
539572,quiz,99,Pass
539572,resource,10,Pass
539572,sharedsubpage,0,Pass
539572,subpage,14,Pass
539572,url,5,Pass
534744,forumng,103,Fail
534744,glossary,1,Fail
534744,oucollaborate,0,Fail
534744,oucontent,0,Fail
534744,ouelluminate,0,Fail
534744,questionnaire,0,Fail
534744,quiz,70,Fail
534744,resource,8,Fail
534744,sharedsubpage,0,Fail
534744,subpage,16,Fail
534744,url,6,Fail
630778,forumng,179,Pass
630778,glossary,0,Pass
630778,oucollaborate,2,Pass
630778,oucontent,24,Pass
630778,ouelluminate,0,Pass
630778,questionnaire,0,Pass
630778,quiz,132,Pass
630778,resource,68,Pass
630778,sharedsubpage,0,Pass
630778,subpage,127,Pass
630778,url,22,Pass
613426,forumng,409,Pass
613426,glossary,0,Pass
613426,oucollaborate,0,Pass
613426,oucontent,46,Pass
613426,ouelluminate,0,Pass
613426,questionnaire,0,Pass
613426,quiz,123,Pass
613426,resource,84,Pass
613426,sharedsubpage,0,Pass
613426,subpage,82,Pass
613426,url,48,Pass
142324,forumng,211,Pass
142324,glossary,0,Pass
142324,oucollaborate,2,Pass
142324,oucontent,226,Pass
142324,ouelluminate,0,Pass
142324,questionnaire,0,Pass
142324,quiz,138,Pass
142324,resource,32,Pass
142324,sharedsubpage,0,Pass
142324,subpage,17,Pass
142324,url,3,Pass
545254,forumng,90,Pass
545254,glossary,0,Pass
545254,oucollaborate,0,Pass
545254,oucontent,10,Pass
545254,ouelluminate,0,Pass
545254,questionnaire,0,Pass
545254,quiz,75,Pass
545254,resource,21,Pass
545254,sharedsubpage,0,Pass
545254,subpage,31,Pass
545254,url,4,Pass
628903,forumng,16,Fail
628903,glossary,0,Fail
628903,oucollaborate,0,Fail
628903,oucontent,0,Fail
628903,ouelluminate,0,Fail
628903,questionnaire,0,Fail
628903,quiz,0,Fail
628903,resource,15,Fail
628903,sharedsubpage,0,Fail
628903,subpage,29,Fail
628903,url,7,Fail
547403,forumng,548,Pass
547403,glossary,2,Pass
547403,oucollaborate,0,Pass
547403,oucontent,1,Pass
547403,ouelluminate,0,Pass
547403,questionnaire,0,Pass
547403,quiz,99,Pass
547403,resource,49,Pass
547403,sharedsubpage,0,Pass
547403,subpage,75,Pass
547403,url,18,Pass
340965,forumng,56,Pass
340965,glossary,0,Pass
340965,oucollaborate,1,Pass
340965,oucontent,8,Pass
340965,ouelluminate,0,Pass
340965,questionnaire,0,Pass
340965,quiz,44,Pass
340965,resource,111,Pass
340965,sharedsubpage,0,Pass
340965,subpage,86,Pass
340965,url,15,Pass
552535,forumng,12,Pass
552535,glossary,0,Pass
552535,oucollaborate,0,Pass
552535,oucontent,0,Pass
552535,ouelluminate,0,Pass
552535,questionnaire,0,Pass
552535,quiz,74,Pass
552535,resource,11,Pass
552535,sharedsubpage,0,Pass
552535,subpage,22,Pass
552535,url,10,Pass
2006283,forumng,5,Pass
2006283,glossary,0,Pass
2006283,oucollaborate,0,Pass
2006283,oucontent,31,Pass
2006283,ouelluminate,0,Pass
2006283,questionnaire,0,Pass
2006283,quiz,109,Pass
2006283,resource,4,Pass
2006283,sharedsubpage,0,Pass
2006283,subpage,15,Pass
2006283,url,4,Pass
651883,forumng,0,Pass
651883,glossary,0,Pass
651883,oucollaborate,0,Pass
651883,oucontent,229,Pass
651883,ouelluminate,0,Pass
651883,questionnaire,0,Pass
651883,quiz,0,Pass
651883,resource,13,Pass
651883,sharedsubpage,0,Pass
651883,subpage,19,Pass
651883,url,3,Pass
582898,forumng,168,Pass
582898,glossary,0,Pass
582898,oucollaborate,2,Pass
582898,oucontent,663,Pass
582898,ouelluminate,0,Pass
582898,questionnaire,12,Pass
582898,quiz,166,Pass
582898,resource,28,Pass
582898,sharedsubpage,0,Pass
582898,subpage,29,Pass
582898,url,1,Pass
320363,forumng,3,Fail
320363,glossary,0,Fail
320363,oucollaborate,0,Fail
320363,oucontent,13,Fail
320363,ouelluminate,0,Fail
320363,questionnaire,0,Fail
320363,quiz,74,Fail
320363,resource,12,Fail
320363,sharedsubpage,0,Fail
320363,subpage,15,Fail
320363,url,5,Fail
191459,forumng,2,Fail
191459,glossary,2,Fail
191459,oucollaborate,2,Fail
191459,oucontent,490,Fail
191459,ouelluminate,0,Fail
191459,questionnaire,10,Fail
191459,quiz,61,Fail
191459,resource,36,Fail
191459,sharedsubpage,0,Fail
191459,subpage,30,Fail
191459,url,4,Fail
628190,forumng,115,Pass
628190,glossary,0,Pass
628190,oucollaborate,0,Pass
628190,oucontent,35,Pass
628190,ouelluminate,0,Pass
628190,questionnaire,0,Pass
628190,quiz,71,Pass
628190,resource,18,Pass
628190,sharedsubpage,0,Pass
628190,subpage,21,Pass
628190,url,8,Pass
286914,forumng,91,Pass
286914,glossary,0,Pass
286914,oucollaborate,0,Pass
286914,oucontent,2,Pass
286914,ouelluminate,0,Pass
286914,questionnaire,0,Pass
286914,quiz,61,Pass
286914,resource,64,Pass
286914,sharedsubpage,0,Pass
286914,subpage,99,Pass
286914,url,28,Pass
60830,forumng,646,Pass
60830,glossary,1,Pass
60830,oucollaborate,1,Pass
60830,oucontent,117,Pass
60830,ouelluminate,0,Pass
60830,questionnaire,0,Pass
60830,quiz,95,Pass
60830,resource,41,Pass
60830,sharedsubpage,0,Pass
60830,subpage,129,Pass
60830,url,41,Pass
2685831,forumng,346,Pass
2685831,glossary,3,Pass
2685831,oucollaborate,0,Pass
2685831,oucontent,0,Pass
2685831,ouelluminate,0,Pass
2685831,questionnaire,0,Pass
2685831,quiz,148,Pass
2685831,resource,35,Pass
2685831,sharedsubpage,0,Pass
2685831,subpage,49,Pass
2685831,url,9,Pass
617147,forumng,45,Fail
617147,glossary,0,Fail
617147,oucollaborate,0,Fail
617147,oucontent,2,Fail
617147,ouelluminate,0,Fail
617147,questionnaire,0,Fail
617147,quiz,64,Fail
617147,resource,7,Fail
617147,sharedsubpage,0,Fail
617147,subpage,13,Fail
617147,url,4,Fail
613722,forumng,14,Pass
613722,glossary,0,Pass
613722,oucollaborate,0,Pass
613722,oucontent,16,Pass
613722,ouelluminate,0,Pass
613722,questionnaire,0,Pass
613722,quiz,99,Pass
613722,resource,18,Pass
613722,sharedsubpage,0,Pass
613722,subpage,26,Pass
613722,url,9,Pass
602865,forumng,339,Pass
602865,glossary,6,Pass
602865,oucollaborate,7,Pass
602865,oucontent,943,Pass
602865,ouelluminate,0,Pass
602865,questionnaire,12,Pass
602865,quiz,152,Pass
602865,resource,124,Pass
602865,sharedsubpage,0,Pass
602865,subpage,82,Pass
602865,url,6,Pass
547556,forumng,50,Fail
547556,glossary,0,Fail
547556,oucollaborate,0,Fail
547556,oucontent,16,Fail
547556,ouelluminate,0,Fail
547556,questionnaire,0,Fail
547556,quiz,64,Fail
547556,resource,10,Fail
547556,sharedsubpage,0,Fail
547556,subpage,28,Fail
547556,url,30,Fail
513250,forumng,290,Fail
513250,glossary,6,Fail
513250,oucollaborate,3,Fail
513250,oucontent,180,Fail
513250,ouelluminate,0,Fail
513250,questionnaire,0,Fail
513250,quiz,136,Fail
513250,resource,33,Fail
513250,sharedsubpage,0,Fail
513250,subpage,45,Fail
513250,url,2,Fail
573534,forumng,0,Pass
573534,glossary,7,Pass
573534,oucollaborate,1,Pass
573534,oucontent,661,Pass
573534,ouelluminate,0,Pass
573534,questionnaire,18,Pass
573534,quiz,92,Pass
573534,resource,111,Pass
573534,sharedsubpage,0,Pass
573534,subpage,66,Pass
573534,url,2,Pass
604292,forumng,6180,Pass
604292,glossary,2,Pass
604292,oucollaborate,1,Pass
604292,oucontent,100,Pass
604292,ouelluminate,0,Pass
604292,questionnaire,0,Pass
604292,quiz,131,Pass
604292,resource,63,Pass
604292,sharedsubpage,0,Pass
604292,subpage,128,Pass
604292,url,119,Pass
687575,forumng,674,Pass
687575,glossary,0,Pass
687575,oucollaborate,5,Pass
687575,oucontent,359,Pass
687575,ouelluminate,0,Pass
687575,questionnaire,0,Pass
687575,quiz,45,Pass
687575,resource,34,Pass
687575,sharedsubpage,0,Pass
687575,subpage,58,Pass
687575,url,2,Pass
612891,forumng,1099,Pass
612891,glossary,19,Pass
612891,oucollaborate,2,Pass
612891,oucontent,54,Pass
612891,ouelluminate,0,Pass
612891,questionnaire,0,Pass
612891,quiz,138,Pass
612891,resource,132,Pass
612891,sharedsubpage,0,Pass
612891,subpage,204,Pass
612891,url,114,Pass
537488,forumng,2612,Pass
537488,glossary,3,Pass
537488,oucollaborate,0,Pass
537488,oucontent,2,Pass
537488,ouelluminate,4,Pass
537488,questionnaire,0,Pass
537488,quiz,89,Pass
537488,resource,34,Pass
537488,sharedsubpage,0,Pass
537488,subpage,70,Pass
537488,url,28,Pass
556605,forumng,72,Pass
556605,glossary,0,Pass
556605,oucollaborate,0,Pass
556605,oucontent,0,Pass
556605,ouelluminate,0,Pass
556605,questionnaire,0,Pass
556605,quiz,103,Pass
556605,resource,6,Pass
556605,sharedsubpage,0,Pass
556605,subpage,23,Pass
556605,url,9,Pass
599108,forumng,2,Fail
599108,glossary,1,Fail
599108,oucollaborate,0,Fail
599108,oucontent,78,Fail
599108,ouelluminate,0,Fail
599108,questionnaire,0,Fail
599108,quiz,152,Fail
599108,resource,8,Fail
599108,sharedsubpage,0,Fail
599108,subpage,15,Fail
599108,url,3,Fail
446296,forumng,7,Fail
446296,glossary,0,Fail
446296,oucollaborate,0,Fail
446296,oucontent,1,Fail
446296,ouelluminate,0,Fail
446296,questionnaire,0,Fail
446296,quiz,56,Fail
446296,resource,1,Fail
446296,sharedsubpage,0,Fail
446296,subpage,8,Fail
446296,url,3,Fail
621322,forumng,429,Pass
621322,glossary,0,Pass
621322,oucollaborate,0,Pass
621322,oucontent,15,Pass
621322,ouelluminate,0,Pass
621322,questionnaire,0,Pass
621322,quiz,69,Pass
621322,resource,12,Pass
621322,sharedsubpage,0,Pass
621322,subpage,45,Pass
621322,url,17,Pass
327224,forumng,12,Fail
327224,glossary,0,Fail
327224,oucollaborate,6,Fail
327224,oucontent,91,Fail
327224,ouelluminate,0,Fail
327224,questionnaire,0,Fail
327224,quiz,1,Fail
327224,resource,22,Fail
327224,sharedsubpage,0,Fail
327224,subpage,20,Fail
327224,url,0,Fail
614738,forumng,73,Pass
614738,glossary,0,Pass
614738,oucollaborate,0,Pass
614738,oucontent,120,Pass
614738,ouelluminate,0,Pass
614738,questionnaire,0,Pass
614738,quiz,76,Pass
614738,resource,52,Pass
614738,sharedsubpage,0,Pass
614738,subpage,103,Pass
614738,url,14,Pass
552339,forumng,1611,Pass
552339,glossary,0,Pass
552339,oucollaborate,3,Pass
552339,oucontent,43,Pass
552339,ouelluminate,0,Pass
552339,questionnaire,0,Pass
552339,quiz,143,Pass
552339,resource,37,Pass
552339,sharedsubpage,0,Pass
552339,subpage,47,Pass
552339,url,18,Pass
604154,forumng,98,Pass
604154,glossary,0,Pass
604154,oucollaborate,0,Pass
604154,oucontent,0,Pass
604154,ouelluminate,0,Pass
604154,questionnaire,0,Pass
604154,quiz,70,Pass
604154,resource,4,Pass
604154,sharedsubpage,0,Pass
604154,subpage,0,Pass
604154,url,0,Pass
589950,forumng,40,Pass
589950,glossary,0,Pass
589950,oucollaborate,0,Pass
589950,oucontent,13,Pass
589950,ouelluminate,0,Pass
589950,questionnaire,0,Pass
589950,quiz,79,Pass
589950,resource,23,Pass
589950,sharedsubpage,0,Pass
589950,subpage,25,Pass
589950,url,8,Pass
577286,forumng,59,Pass
577286,glossary,1,Pass
577286,oucollaborate,0,Pass
577286,oucontent,9,Pass
577286,ouelluminate,0,Pass
577286,questionnaire,0,Pass
577286,quiz,102,Pass
577286,resource,11,Pass
577286,sharedsubpage,0,Pass
577286,subpage,22,Pass
577286,url,3,Pass
2334930,forumng,8,Pass
2334930,glossary,0,Pass
2334930,oucollaborate,0,Pass
2334930,oucontent,5,Pass
2334930,ouelluminate,0,Pass
2334930,questionnaire,0,Pass
2334930,quiz,78,Pass
2334930,resource,24,Pass
2334930,sharedsubpage,0,Pass
2334930,subpage,25,Pass
2334930,url,8,Pass
373807,forumng,1803,Fail
373807,glossary,1,Fail
373807,oucollaborate,1,Fail
373807,oucontent,43,Fail
373807,ouelluminate,0,Fail
373807,questionnaire,0,Fail
373807,quiz,58,Fail
373807,resource,5,Fail
373807,sharedsubpage,0,Fail
373807,subpage,25,Fail
373807,url,12,Fail
2160453,forumng,685,Pass
2160453,glossary,6,Pass
2160453,oucollaborate,2,Pass
2160453,oucontent,21,Pass
2160453,ouelluminate,0,Pass
2160453,questionnaire,0,Pass
2160453,quiz,102,Pass
2160453,resource,38,Pass
2160453,sharedsubpage,0,Pass
2160453,subpage,53,Pass
2160453,url,33,Pass
262741,forumng,1185,Pass
262741,glossary,1,Pass
262741,oucollaborate,0,Pass
262741,oucontent,2,Pass
262741,ouelluminate,1,Pass
262741,questionnaire,0,Pass
262741,quiz,94,Pass
262741,resource,60,Pass
262741,sharedsubpage,0,Pass
262741,subpage,94,Pass
262741,url,16,Pass
1431750,forumng,0,Fail
1431750,glossary,0,Fail
1431750,oucollaborate,0,Fail
1431750,oucontent,0,Fail
1431750,ouelluminate,0,Fail
1431750,questionnaire,0,Fail
1431750,quiz,0,Fail
1431750,resource,0,Fail
1431750,sharedsubpage,0,Fail
1431750,subpage,1,Fail
1431750,url,0,Fail
600398,forumng,34,Pass
600398,glossary,0,Pass
600398,oucollaborate,4,Pass
600398,oucontent,290,Pass
600398,ouelluminate,0,Pass
600398,questionnaire,0,Pass
600398,quiz,0,Pass
600398,resource,13,Pass
600398,sharedsubpage,0,Pass
600398,subpage,11,Pass
600398,url,0,Pass
600740,forumng,79,Pass
600740,glossary,0,Pass
600740,oucollaborate,0,Pass
600740,oucontent,1,Pass
600740,ouelluminate,0,Pass
600740,questionnaire,0,Pass
600740,quiz,67,Pass
600740,resource,103,Pass
600740,sharedsubpage,0,Pass
600740,subpage,112,Pass
600740,url,25,Pass
689406,forumng,31,Pass
689406,glossary,3,Pass
689406,oucollaborate,8,Pass
689406,oucontent,388,Pass
689406,ouelluminate,0,Pass
689406,questionnaire,0,Pass
689406,quiz,102,Pass
689406,resource,23,Pass
689406,sharedsubpage,0,Pass
689406,subpage,15,Pass
689406,url,3,Pass
352364,forumng,488,Pass
352364,glossary,0,Pass
352364,oucollaborate,0,Pass
352364,oucontent,3,Pass
352364,ouelluminate,0,Pass
352364,questionnaire,0,Pass
352364,quiz,105,Pass
352364,resource,10,Pass
352364,sharedsubpage,0,Pass
352364,subpage,24,Pass
352364,url,10,Pass
598253,forumng,0,Pass
598253,glossary,0,Pass
598253,oucollaborate,0,Pass
598253,oucontent,1,Pass
598253,ouelluminate,0,Pass
598253,questionnaire,0,Pass
598253,quiz,51,Pass
598253,resource,7,Pass
598253,sharedsubpage,0,Pass
598253,subpage,10,Pass
598253,url,2,Pass
630608,forumng,834,Pass
630608,glossary,7,Pass
630608,oucollaborate,3,Pass
630608,oucontent,14,Pass
630608,ouelluminate,0,Pass
630608,questionnaire,0,Pass
630608,quiz,110,Pass
630608,resource,28,Pass
630608,sharedsubpage,0,Pass
630608,subpage,24,Pass
630608,url,12,Pass
609850,forumng,101,Fail
609850,glossary,0,Fail
609850,oucollaborate,0,Fail
609850,oucontent,0,Fail
609850,ouelluminate,0,Fail
609850,questionnaire,0,Fail
609850,quiz,0,Fail
609850,resource,8,Fail
609850,sharedsubpage,0,Fail
609850,subpage,16,Fail
609850,url,6,Fail
1393589,forumng,20,Pass
1393589,glossary,0,Pass
1393589,oucollaborate,0,Pass
1393589,oucontent,14,Pass
1393589,ouelluminate,0,Pass
1393589,questionnaire,0,Pass
1393589,quiz,59,Pass
1393589,resource,28,Pass
1393589,sharedsubpage,0,Pass
1393589,subpage,28,Pass
1393589,url,5,Pass
656681,forumng,78,Pass
656681,glossary,21,Pass
656681,oucollaborate,15,Pass
656681,oucontent,664,Pass
656681,ouelluminate,0,Pass
656681,questionnaire,7,Pass
656681,quiz,127,Pass
656681,resource,54,Pass
656681,sharedsubpage,0,Pass
656681,subpage,81,Pass
656681,url,6,Pass
605996,forumng,13,Pass
605996,glossary,0,Pass
605996,oucollaborate,0,Pass
605996,oucontent,14,Pass
605996,ouelluminate,0,Pass
605996,questionnaire,0,Pass
605996,quiz,68,Pass
605996,resource,10,Pass
605996,sharedsubpage,0,Pass
605996,subpage,18,Pass
605996,url,14,Pass
