id_student,final_result,forumng,glossary,homepage,oucollaborate,oucontent,ouelluminate,questionnaire,quiz,resource,sharedsubpage,subpage,url
628411,Fail,1,0,50,0,0,0,0,36,42,0,10,24
631445,Pass,234,1,91,0,21,0,0,81,5,0,17,8
632578,Pass,296,3,152,0,25,0,0,94,45,0,35,12
656784,Fail,101,1,159,26,352,0,0,104,34,0,41,2
625390,Pass,148,0,72,0,44,0,0,72,6,0,17,4
616377,Fail,115,0,177,6,7,0,0,76,24,0,58,11
602943,Pass,0,7,228,0,416,0,0,96,136,0,88,4
470869,Pass,367,0,143,0,15,0,0,62,21,0,17,10
537679,Pass,730,0,338,0,0,0,0,94,73,0,158,12
374038,Fail,38,0,103,0,13,0,0,75,5,0,19,14
550597,Pass,173,0,85,0,0,1,0,98,36,0,37,4
594776,Pass,741,2,226,2,33,0,0,68,12,0,26,17
2578532,Pass,59,1,209,6,493,0,0,111,34,0,40,1
606422,Pass,294,5,115,0,6,0,0,72,31,0,39,14
465730,Fail,42,0,37,0,2,0,0,38,10,0,14,2
556012,Fail,121,0,99,0,0,0,0,69,5,0,2,2
606562,Pass,1433,1,356,0,26,0,0,86,36,0,77,36
493453,Pass,133,0,39,0,32,0,0,53,7,0,17,11
505961,Pass,206,0,168,0,2,0,0,169,33,0,71,7
561953,Pass,127,1,51,0,19,0,0,68,14,0,19,3
483646,Pass,72,0,120,0,32,0,0,79,36,0,31,11
590931,Pass,179,0,165,0,26,0,0,64,29,0,58,45
1941248,Pass,479,22,396,0,147,0,0,135,16,0,140,40
242149,Fail,159,0,130,0,0,0,0,48,14,0,15,6
587054,Pass,60,2,268,15,1290,0,3,135,81,0,53,3
594928,Pass,491,0,237,2,32,0,0,125,40,0,73,22
550209,Pass,654,1,348,0,0,0,0,124,32,0,39,5
2458984,Pass,57,1,19,0,0,0,0,33,10,0,8,5
287679,Pass,745,3,232,1,26,0,0,63,74,0,94,55
600999,Fail,124,0,18,0,1,0,0,12,11,0,19,12
2083576,Pass,354,0,219,0,12,0,0,64,58,0,31,5
369715,Pass,572,2,141,0,28,0,0,40,13,0,30,16
555880,Fail,44,0,85,0,3,0,0,0,25,0,24,18
2343413,Pass,153,0,141,0,19,0,0,75,14,0,32,37
642834,Pass,127,11,355,0,1522,0,18,314,66,0,55,4
515105,Fail,541,5,309,0,1,4,0,151,104,0,144,33
590416,Fail,1,4,94,6,268,0,0,30,21,0,18,0
2470672,Fail,736,5,157,0,1,1,0,117,26,1,56,20
1998790,Fail,69,0,52,0,2,0,0,57,7,0,7,5
561549,Fail,182,2,107,1,12,0,0,16,10,0,38,24
565607,Pass,65,0,189,0,24,0,0,86,123,0,137,14
626750,Fail,54,0,29,0,0,0,0,43,1,0,2,3
589508,Pass,716,0,666,0,20,0,0,144,20,0,60,24
2468280,Pass,16,0,19,0,0,0,0,61,1,0,5,1
437550,Pass,253,4,411,30,843,0,6,30,71,0,72,2
151917,Pass,46,3,447,28,231,0,0,423,159,0,243,42
617012,Pass,2703,0,1656,2,52,0,0,85,221,0,334,60
503322,Pass,476,0,337,2,21,0,0,74,78,0,89,48
630833,Fail,1,0,98,0,0,0,0,34,18,0,24,17
628006,Pass,2451,1,992,1,167,0,0,114,171,0,215,122
608134,Pass,30,0,156,1,518,0,7,112,29,0,24,1
377846,Pass,3575,4,1029,0,2,1,0,65,9,0,35,16
691907,Pass,152,0,249,14,577,0,10,146,29,0,14,4
574320,Pass,1035,0,660,0,13,0,0,101,22,0,69,14
529446,Pass,408,0,147,0,1,1,0,58,65,0,88,13
521764,Pass,668,3,286,0,1,1,0,70,29,0,29,12
686987,Pass,360,1,409,12,990,0,15,646,46,0,75,1
599230,Pass,1763,8,958,0,43,0,0,99,45,0,41,58
2254619,Pass,1174,1,332,0,3,2,0,88,15,0,30,15
615218,Fail,2,0,6,0,0,0,0,1,0,0,0,0
552991,Pass,125,1,34,0,1,2,0,72,14,0,23,10
573851,Pass,114,2,136,1,34,0,0,65,16,0,31,59
532534,Fail,337,0,175,0,2,0,0,59,16,0,16,7
549873,Fail,112,0,100,0,1,1,0,62,51,0,81,12
499931,Fail,27,0,25,0,0,0,0,1,7,0,12,5
693899,Fail,0,0,31,0,50,0,0,0,8,0,10,2
530987,Pass,178,2,125,0,0,0,0,50,14,0,18,17
633257,Fail,80,0,126,0,3,0,0,99,48,0,83,15
572395,Pass,158,0,165,6,289,0,4,56,19,0,12,0
494896,Pass,52,2,126,0,20,0,0,58,56,0,75,31
601934,Fail,200,0,243,0,22,0,0,80,36,0,184,59
573208,Pass,80,0,57,0,3,0,0,0,3,0,5,4
123716,Pass,453,0,427,5,21,0,0,64,15,0,19,64
631248,Pass,33,1,210,7,549,0,0,14,73,0,58,2
583977,Fail,1,0,47,0,20,0,0,84,6,0,19,1
548924,Fail,36,2,61,0,0,0,0,45,35,0,65,19
534715,Pass,0,0,137,0,262,0,0,0,46,0,48,0
388052,Pass,7,0,15,0,7,0,0,31,6,0,15,3
655546,Pass,589,15,1006,33,2757,0,25,272,244,0,66,8
342685,Pass,467,0,169,0,26,0,0,61,26,0,29,5
655605,Fail,0,0,6,0,3,0,0,0,1,0,0,0
52797,Pass,638,7,176,3,77,0,0,120,20,0,59,17
625180,Fail,0,0,2,0,0,0,0,0,0,0,0,0
637715,Pass,6,13,155,2,362,0,3,157,65,0,30,3
606414,Pass,279,1,196,0,9,0,0,66,12,0,34,25
585170,Pass,63,0,249,1,30,0,0,114,57,0,69,10
548744,Pass,191,0,143,0,0,0,0,70,34,1,40,2
2464963,Pass,282,1,135,0,0,2,0,105,63,0,57,11
687157,Pass,5,4,165,10,679,0,2,139,54,0,40,3
477009,Fail,32,1,40,0,0,0,0,77,7,0,6,1
644172,Pass,32,3,300,8,1166,0,8,165,42,0,58,3
554083,Pass,282,1,255,0,3,0,0,77,97,0,96,29
2476144,Pass,271,0,147,0,16,0,0,71,62,0,67,22
190352,Fail,30,0,65,0,4,0,0,66,18,0,23,28
491279,Pass,2233,0,394,0,65,0,0,56,40,0,51,22
2440756,Pass,30,0,65,0,14,0,0,67,6,0,11,6
682058,Pass,0,0,79,0,290,0,0,28,9,0,12,0
165243,Pass,630,1,276,0,0,13,0,67,40,0,52,32
695405,Fail,10,0,60,0,268,0,4,84,12,0,9,1
572032,Pass,162,0,255,13,659,0,8,165,53,0,101,2
516601,Fail,4,0,57,0,8,0,0,64,9,0,12,29
555838,Pass,303,0,236,0,2,0,0,87,19,0,36,4
590372,Pass,360,5,370,6,53,0,0,74,35,0,77,10
630393,Pass,181,1,181,0,91,0,0,67,22,0,43,79
556089,Pass,104,0,125,3,20,0,0,78,20,0,20,5
598562,Fail,0,0,1,0,0,0,0,0,0,0,3,5
1432518,Fail,5,0,64,14,211,0,0,0,46,0,16,3
433064,Fail,3,0,7,0,0,0,0,0,2,0,2,0
252257,Pass,139,0,103,13,20,0,0,69,22,0,26,13
645678,Pass,346,2,370,5,416,0,0,214,29,0,40,0
501550,Pass,1123,3,591,0,1,1,0,84,48,0,57,26
631416,Pass,8,0,34,2,20,0,0,0,15,0,15,0
599739,Pass,95,1,93,2,16,0,0,74,36,0,45,14
597790,Pass,1173,4,261,1,38,0,0,102,30,0,80,20
613196,Pass,67,0,56,0,22,0,0,94,6,0,15,3
611096,Fail,0,0,14,0,2,0,0,0,10,0,22,6
400049,Fail,576,3,308,0,1,1,0,114,103,0,208,14
698180,Pass,7,15,180,5,739,0,10,76,33,0,22,0
552914,Fail,2083,0,286,0,0,0,0,88,12,0,20,15
602483,Fail,39,0,39,0,0,0,0,29,11,0,16,5
561343,Pass,312,0,170,0,0,0,0,65,20,0,30,10
550342,Pass,1771,3,463,0,0,0,0,65,24,0,28,3
401349,Pass,917,2,320,0,1,1,0,132,26,0,26,14
552698,Fail,143,4,129,94,185,0,0,43,18,0,20,4
656566,Fail,222,1,127,44,261,0,0,119,31,0,34,6
394067,Pass,5,0,119,0,13,0,0,98,22,0,42,5
397747,Pass,891,3,375,1,11,0,0,180,28,1,40,21
561978,Pass,29,0,107,0,73,0,0,84,17,0,18,17
567754,Pass,547,8,597,0,91,0,0,76,47,0,125,132
557032,Pass,1604,3,473,0,1,0,0,108,171,0,317,45
684375,Pass,67,1,105,2,239,0,0,0,24,0,20,0
603210,Pass,394,0,154,0,26,0,0,101,35,0,78,11
553856,Pass,315,0,337,0,31,0,0,82,118,0,180,50
1105438,Pass,244,1,36,1,4,0,0,59,15,0,33,23
2290090,Pass,261,2,175,0,3,1,0,58,10,0,24,10
629891,Pass,212,0,218,0,8,0,0,101,86,0,37,62
586928,Fail,52,0,88,0,5,0,0,53,15,0,29,12
515349,Pass,73,28,235,6,783,0,6,173,78,0,35,2
685318,Pass,115,4,194,6,411,0,4,64,26,0,39,1
598694,Pass,45,0,207,0,42,0,0,175,47,0,51,19
647385,Pass,611,124,342,22,1337,0,27,110,77,0,69,3
395822,Pass,496,4,553,16,1482,0,15,72,81,0,85,6
656540,Pass,0,0,170,0,691,0,14,164,52,0,39,3
539365,Pass,2359,1,910,0,3,5,0,97,84,2,164,38
2642029,Pass,390,0,432,0,1,0,0,92,37,0,97,18
1946308,Pass,432,1,259,0,14,0,0,74,14,0,42,16
532750,Pass,149,0,83,0,14,0,0,67,27,0,29,10
628679,Pass,28,2,246,34,781,0,2,71,49,0,41,0
511459,Pass,201,0,91,0,1,3,0,72,45,0,45,30
594468,Pass,341,0,330,1,52,0,0,115,42,0,120,66
2153200,Fail,897,1,257,0,18,0,0,38,7,0,21,40
681798,Pass,1,0,104,0,646,0,7,230,16,0,5,0
612862,Pass,1047,2,326,0,65,0,0,130,38,0,94,26
610545,Pass,127,0,228,6,830,0,3,134,70,0,40,0
565344,Fail,70,0,28,0,0,0,0,38,1,0,0,1
536767,Fail,2,0,20,1,20,0,0,0,7,0,16,1
573411,Pass,141,0,177,0,21,0,0,77,52,0,60,19
580883,Pass,1188,1,788,3,63,0,0,78,101,0,153,26
582878,Pass,98,0,85,0,7,0,0,65,21,0,23,7
553442,Pass,275,1,216,0,1,3,0,95,16,0,46,20
132924,Fail,0,0,14,0,1,0,0,0,4,0,2,0
592081,Fail,279,0,178,0,24,0,0,29,8,0,25,9
648335,Fail,0,0,29,0,62,0,0,0,11,0,9,0
546196,Pass,174,0,150,0,18,0,0,95,29,0,45,45
488364,Fail,287,6,112,0,16,5,0,3,87,0,171,54
542012,Fail,35,0,40,0,0,0,0,0,8,0,7,6
593709,Fail,109,4,31,0,0,0,0,37,8,0,16,5
404708,Pass,1317,2,467,0,62,0,0,86,31,0,73,65
568042,Fail,30,0,38,0,2,0,0,1,3,0,14,6
2392789,Pass,134,0,304,0,22,0,0,62,17,0,39,85
655084,Pass,39,2,202,7,527,0,12,216,19,0,33,1
551938,Pass,236,0,80,0,3,0,0,63,23,0,23,6
358956,Pass,210,0,346,0,26,0,0,76,49,0,84,13
583170,Pass,446,2,214,1,65,0,0,98,28,0,50,26
2242290,Fail,233,0,160,0,14,0,0,18,71,0,64,35
692473,Pass,9,1,69,0,110,0,0,0,20,0,15,2
486521,Fail,239,0,46,0,0,0,0,73,4,0,10,1
628180,Pass,942,4,216,0,28,0,0,172,26,0,61,19
545223,Fail,3138,7,997,0,1,9,0,91,62,0,173,46
403213,Pass,0,1,60,0,245,0,0,0,6,0,3,2
694342,Pass,0,0,184,0,747,0,3,90,29,0,49,0
630561,Pass,910,0,200,1,31,0,0,61,15,0,29,3
297685,Pass,103,0,180,3,596,0,0,158,21,0,17,0
553437,Fail,31,0,17,0,1,0,0,0,1,0,6,3
531427,Fail,33,0,16,0,0,0,0,53,0,0,2,1
553502,Pass,5126,3,660,0,2,1,0,118,49,0,311,88
558084,Pass,1354,0,389,0,93,0,0,93,10,0,41,14
416654,Pass,864,3,580,0,4,2,0,63,284,0,275,38
682051,Pass,79,2,128,6,214,0,0,32,24,0,29,1
682480,Pass,0,0,17,1,11,0,0,32,6,0,8,0
615028,Pass,45,0,51,0,21,0,0,74,37,0,58,12
537193,Pass,1893,1,441,0,1,17,0,147,69,0,153,52
531573,Fail,18,0,21,0,0,2,0,39,20,0,35,8
2385665,Pass,102,0,190,16,568,0,16,71,23,0,31,2
540513,Pass,313,0,66,0,0,0,0,70,1,0,5,7
688519,Pass,212,14,421,5,1314,0,18,125,59,0,32,2
556648,Fail,79,3,81,0,0,0,0,32,18,0,23,6
551274,Pass,0,0,0,0,0,0,0,0,4,0,2,0
604095,Fail,5,0,18,0,17,0,0,63,7,0,6,2
573873,Fail,1,0,10,0,6,0,0,0,6,0,7,2
2338586,Pass,133,0,64,2,14,0,0,75,18,0,21,3
547466,Pass,220,10,119,0,5,3,0,111,33,0,70,26
555721,Pass,821,10,312,3,34,0,0,159,34,0,60,35
546958,Fail,76,0,78,0,1,0,0,47,5,0,6,5
578282,Fail,54,0,62,1,11,0,0,31,40,0,61,26
631530,Pass,51,0,300,0,9,0,0,63,9,0,35,80
571083,Pass,94,0,192,0,31,0,0,94,27,0,68,19
483952,Fail,206,1,247,0,0,0,0,108,15,0,21,4
478242,Pass,3,0,87,0,22,0,0,57,18,0,12,30
698256,Pass,369,3,220,10,505,0,13,252,53,0,30,2
578574,Pass,572,0,204,2,71,0,0,97,12,0,28,2
2575914,Pass,490,0,367,1,1,0,0,84,30,0,34,24
603661,Pass,233,1,237,4,19,0,0,113,55,0,102,58
618399,Pass,128,0,74,0,14,0,0,81,27,0,35,9
598986,Fail,52,1,81,1,13,0,0,88,42,0,17,10
561711,Fail,299,0,94,0,1,1,0,53,79,1,73,25
270646,Pass,11,0,57,0,16,0,0,67,10,0,21,8
595094,Fail,23,0,45,0,0,0,0,76,3,0,14,1
698369,Pass,783,4,769,53,1425,0,6,244,90,0,118,8
2463213,Pass,8218,4,3522,0,121,0,0,169,61,0,102,41
2321660,Pass,9,0,53,6,59,0,0,71,26,0,9,1
148427,Pass,4,0,166,0,1,0,0,76,72,0,70,32
522899,Fail,279,5,458,0,17,0,0,252,227,1,277,45
544186,Pass,358,1,216,0,2,1,0,63,43,0,73,12
578057,Fail,29,0,22,1,1,0,0,26,5,0,12,8
2334319,Pass,1138,0,389,0,4,0,0,78,98,0,138,24
689228,Fail,8,0,84,0,130,0,0,120,20,0,6,5
675042,Pass,52,1,138,10,487,0,3,94,53,0,40,3
561457,Pass,468,1,364,0,10,0,0,108,15,0,28,68
540682,Pass,1450,3,281,0,50,0,0,80,51,0,67,15
682409,Pass,134,0,226,19,647,0,11,145,24,0,45,1
612757,Pass,276,0,227,2,62,0,0,78,42,0,65,14
354058,Fail,1012,0,106,0,0,0,0,18,4,0,2,7
694983,Pass,356,9,361,11,1819,0,5,125,53,0,92,3
261332,Fail,3,0,77,0,26,0,0,21,56,0,57,22
555720,Fail,0,0,6,0,0,0,0,0,0,0,2,0
592733,Pass,32,2,166,12,461,0,6,75,43,0,21,7
678623,Fail,3,0,163,0,331,0,0,3,53,0,32,2
681581,Pass,8,1,155,0,1235,0,12,242,47,0,49,4
535778,Fail,9,0,11,0,0,0,0,16,0,0,2,3
2111015,Pass,128,0,137,0,25,0,0,86,18,0,20,17
506360,Fail,67,0,59,0,1,1,0,62,7,0,15,2
683817,Pass,84,2,140,0,193,0,0,140,43,0,35,0
391937,Pass,344,25,548,12,1954,0,11,205,398,0,114,4
628301,Pass,557,1,21,2,22,0,0,78,19,0,71,11
520076,Pass,132,5,359,0,3210,0,3,123,114,0,38,0
271467,Fail,40,0,51,0,0,0,0,40,5,0,17,3
689148,Pass,9,2,276,2,685,0,11,113,66,0,59,0
540750,Pass,543,1,248,0,2,0,0,71,38,2,52,10
687402,Pass,0,0,100,0,487,0,0,92,31,0,24,1
476596,Pass,2821,0,279,0,3,2,0,101,32,0,67,18
2460002,Fail,98,0,18,0,0,0,0,12,0,0,1,3
681984,Pass,0,0,36,0,18,0,0,1,12,0,12,3
577949,Fail,4,0,6,0,1,0,0,2,4,0,3,1
695047,Pass,0,0,79,0,432,0,12,1,29,0,12,2
499118,Pass,305,2,176,0,1,0,0,63,20,0,38,23
582833,Fail,0,0,10,0,0,0,0,77,0,0,0,0
649119,Pass,16,2,176,0,187,0,0,160,52,0,42,0
536856,Fail,177,5,54,0,0,2,0,22,85,0,98,18
633646,Pass,57,0,39,0,22,0,0,79,79,0,17,3
647982,Pass,31,2,129,5,211,0,0,24,36,0,41,4
532869,Pass,209,0,235,0,81,0,0,98,37,0,36,18
537875,Pass,835,0,260,0,1,1,0,73,43,0,69,8
543853,Pass,894,9,565,0,2,9,0,138,16,0,117,55
432480,Pass,7,0,59,0,0,0,0,76,5,0,3,1
541073,Pass,577,3,117,0,1,1,0,84,14,0,69,14
432232,Pass,84,0,59,0,0,0,0,86,6,0,11,4
534709,Pass,355,0,130,0,0,0,0,78,28,0,51,7
604147,Fail,277,0,73,0,0,0,0,99,0,0,2,0
586652,Pass,0,0,113,23,384,0,6,48,39,0,20,0
532839,Fail,469,5,368,0,2,1,0,101,67,0,124,19
675929,Fail,0,0,7,0,7,0,0,0,2,0,3,0
549391,Pass,221,0,66,0,1,0,0,82,21,0,48,3
2214631,Pass,106,1,112,0,21,0,0,57,31,0,62,21
619161,Fail,169,3,191,2,13,0,0,50,77,0,89,19
605390,Pass,444,1,218,0,20,0,0,103,55,0,90,27
547018,Fail,203,0,124,3,35,0,0,52,6,0,29,12
683987,Pass,239,0,405,19,1155,0,14,266,53,0,59,2
270567,Pass,367,0,296,0,0,23,0,68,8,0,24,7
509226,Pass,156,1,120,0,0,0,0,62,24,0,24,7
586165,Fail,13,0,49,0,5,0,0,75,8,0,11,5
410537,Pass,46,0,129,0,24,0,0,74,13,0,26,6
646119,Pass,248,1,227,1,537,0,8,633,38,0,64,4
404727,Fail,184,1,163,0,1,0,0,59,48,0,79,18
592139,Pass,249,3,232,18,664,0,19,219,18,0,29,2
244064,Pass,339,0,186,0,8,0,0,72,12,0,19,22
618151,Pass,298,2,107,1,56,0,0,70,5,0,21,10
395374,Pass,84,0,257,0,4,0,0,75,52,0,31,4
587961,Fail,460,8,119,0,4,0,0,56,16,0,29,16
640425,Pass,7,7,106,7,335,0,0,28,9,0,35,4
507817,Fail,12,0,31,0,0,0,0,66,3,0,16,7
2035022,Pass,12,0,24,0,0,0,0,63,8,0,5,0
536188,Fail,65,0,203,0,0,0,0,56,30,0,68,21
535963,Pass,408,10,316,13,581,0,8,115,25,0,42,0
679218,Pass,23,1,53,4,123,0,0,55,12,0,13,2
555059,Pass,438,6,282,0,4,12,0,78,65,0,128,24
2392824,Pass,170,6,252,0,48,0,0,72,15,0,36,45
383241,Pass,626,0,457,4,62,0,0,74,248,1,340,70
529438,Fail,13,0,42,0,23,0,0,73,16,0,16,5
585603,Pass,99,0,125,0,20,0,0,57,24,0,33,26
523757,Fail,3,0,30,0,2,0,0,1,3,0,10,5
251815,Fail,23,0,19,0,25,0,0,0,3,0,12,2
32930,Pass,0,0,96,0,151,0,0,152,21,0,16,2
561458,Pass,315,0,171,0,0,0,0,79,2,0,19,6
153704,Fail,268,4,139,0,3,0,0,60,24,0,60,22
548899,Pass,128,0,121,1,17,0,0,73,15,0,20,11
538942,Fail,493,2,172,0,0,0,0,94,17,0,45,9
593695,Pass,20,0,67,0,35,0,0,91,21,0,52,5
595047,Pass,159,0,370,0,32,0,0,70,180,0,231,83
574244,Fail,7,0,144,0,295,0,0,100,26,0,17,1
2584834,Pass,68,0,106,1,30,0,0,201,32,0,19,5
478444,Pass,22,0,56,0,0,0,0,65,10,0,27,6
509036,Fail,79,2,94,0,1,0,0,42,14,0,21,10
364527,Pass,22,2,84,2,227,0,0,0,18,0,7,0
557060,Pass,920,12,79,0,0,0,0,86,9,0,21,7
538210,Pass,47,0,79,0,25,0,0,65,33,0,57,17
548403,Fail,29,0,13,0,0,0,0,0,5,0,4,4
635921,Pass,8,0,92,0,73,0,0,18,10,0,17,0
550707,Pass,155,1,219,0,3,2,0,82,87,0,94,21
690003,Pass,62,0,167,8,262,0,0,105,33,0,15,0
605594,Fail,0,0,16,0,14,0,0,16,0,0,9,7
205788,Pass,209,1,354,0,28,0,0,83,123,0,128,102
2532643,Fail,140,0,87,0,2,0,0,30,2,0,9,5
547165,Fail,206,0,71,0,1,0,0,36,17,0,24,16
277733,Pass,391,6,185,0,0,1,0,64,20,0,29,8
648807,Pass,56,1,314,28,1208,0,13,143,85,0,83,3
537162,Pass,3889,1,752,0,2,1,0,91,50,0,121,38
335421,Fail,5,0,43,0,1,0,0,95,13,0,27,4
586490,Fail,48,0,15,1,1,0,0,1,2,0,3,5
1732219,Pass,23,0,60,0,21,0,0,83,14,0,21,4
110881,Pass,315,5,260,0,1,0,0,80,30,0,38,25
689267,Pass,1,0,43,1,104,0,2,0,27,0,28,3
474408,Pass,63,0,344,5,1007,0,15,214,69,0,91,5
611475,Pass,79,0,80,0,25,0,0,83,6,0,14,5
539385,Pass,303,0,200,0,1,1,0,89,29,0,38,11
560970,Pass,162,3,232,0,2,1,0,76,35,0,73,27
50069,Fail,152,0,140,0,7,0,0,39,76,0,101,16
587181,Pass,24,1,36,0,20,0,0,48,47,0,40,21
595137,Fail,0,0,48,2,48,0,0,0,10,0,9,2
593023,Pass,28,1,31,0,8,0,0,77,27,2,48,3
601010,Pass,283,2,188,1,22,0,0,85,15,0,25,10
587780,Pass,995,0,502,0,34,0,0,80,39,0,63,77
635473,Fail,10,0,72,0,1,0,0,46,4,0,13,2
634353,Fail,4,0,74,0,16,0,0,54,26,0,66,18
228824,Pass,242,0,208,0,36,0,0,153,38,0,122,4
59272,Pass,220,2,206,19,763,0,11,146,37,0,19,2
535328,Pass,500,0,272,0,0,0,0,116,26,0,60,7
549586,Pass,77,0,59,0,10,0,0,79,15,0,28,4
335481,Fail,0,0,14,0,0,0,0,0,1,0,2,1
552515,Pass,0,0,5,0,7,0,0,69,4,0,7,1
365488,Fail,50,0,50,0,0,0,0,38,8,0,2,4
509797,Fail,255,0,79,0,0,0,0,5,35,0,50,7
610731,Fail,0,0,29,0,0,0,0,41,7,0,6,1
692196,Pass,485,3,421,19,1174,0,12,198,77,0,79,2
1923618,Pass,4049,0,687,0,1,0,0,95,49,0,81,15
604556,Pass,43,0,52,0,18,0,0,72,25,0,20,7
679559,Pass,171,0,121,0,100,0,0,37,30,0,36,5
691869,Pass,0,0,94,1,58,0,0,0,30,0,17,5
603912,Pass,107,1,128,0,28,0,0,73,66,0,115,30
2091193,Pass,404,6,446,7,1052,0,9,259,44,0,68,10
634636,Pass,235,2,205,0,384,0,0,4,36,0,33,0
571641,Pass,210,4,88,1,75,0,0,14,11,0,36,1
491907,Fail,0,0,37,0,0,0,0,17,6,0,8,0
521394,Pass,1443,10,338,0,0,1,0,66,24,0,45,25
2216682,Pass,81,1,146,4,206,0,0,54,61,0,58,1
561166,Pass,639,0,320,0,1,0,0,75,25,0,43,10
559031,Pass,335,0,112,0,1,0,0,59,16,0,29,3
499067,Fail,140,0,81,0,2,0,0,57,20,0,53,10
555930,Fail,1411,10,330,0,5,2,0,42,80,0,155,36
516926,Fail,0,0,36,0,0,0,0,71,8,0,8,7
613205,Fail,7,0,89,0,13,0,0,78,13,0,28,12
654404,Pass,5,0,50,2,138,0,3,100,7,0,3,1
432870,Pass,437,0,201,0,2,0,0,56,104,0,167,19
442456,Fail,95,0,73,0,0,0,0,64,34,0,27,4
550708,Pass,380,2,194,0,2,0,0,68,42,0,96,10
1939695,Pass,192,0,363,0,18,0,0,90,171,0,243,83
632632,Pass,3,0,135,6,412,0,4,153,17,0,5,4
576226,Fail,76,0,37,1,0,0,0,16,1,0,0,0
692943,Pass,221,10,369,3,1193,0,13,142,47,0,50,5
519084,Fail,15,0,6,0,0,0,0,0,0,0,0,1
678661,Pass,38,2,98,16,271,0,0,121,17,0,15,0
695044,Pass,12,0,199,2,916,0,0,202,36,0,35,7
602779,Pass,0,2,191,1,853,0,13,148,51,0,44,1
575018,Pass,47,0,92,0,13,0,0,67,3,0,9,31
557006,Pass,54,0,56,0,0,0,0,83,18,0,19,5
642067,Pass,102,3,145,16,375,0,0,55,113,0,97,0
686670,Pass,336,3,180,4,476,0,13,66,26,0,25,0
203481,Pass,736,1,234,0,0,0,0,72,45,0,34,14
2591421,Pass,190,0,236,0,49,0,0,114,132,0,121,22
273877,Fail,123,2,82,0,0,2,0,89,13,0,31,10
468021,Fail,135,0,73,0,0,1,0,36,25,0,29,13
556062,Fail,22,0,23,0,1,0,0,1,5,0,7,2
682887,Fail,13,1,202,1,327,0,0,43,19,0,30,2
631492,Pass,3,0,203,0,13,0,0,118,110,0,153,65
285567,Pass,1129,0,832,1,112,0,0,76,415,0,476,23
565599,Pass,470,7,450,15,965,0,6,159,52,0,57,5
610740,Fail,0,0,4,0,0,0,0,0,0,0,1,0
492240,Pass,1120,0,302,0,0,0,0,74,30,0,33,7
650953,Fail,0,1,46,2,26,0,0,0,13,0,17,4
615319,Fail,21,0,14,0,3,0,0,25,0,0,1,0
245404,Fail,325,0,60,0,1,0,0,28,17,0,40,17
599323,Fail,96,3,78,0,206,0,0,0,11,0,13,0
677892,Pass,0,0,139,0,719,0,15,224,21,0,38,1
530226,Pass,93,0,71,0,0,9,0,67,51,0,64,7
558435,Pass,453,0,259,0,0,0,0,77,58,0,94,7
683202,Pass,141,2,109,11,468,0,10,17,27,0,22,0
1440341,Pass,587,1,627,2,42,0,0,77,133,0,122,72
596897,Pass,83,0,63,0,11,0,0,55,13,0,11,2
652886,Pass,2,0,59,2,36,0,0,0,9,0,7,1
529597,Fail,12,0,51,0,7,0,0,9,7,0,14,9
2487430,Pass,10,0,98,3,212,0,0,82,22,0,13,0
552017,Pass,375,6,332,0,1,1,0,106,174,0,159,30
603601,Pass,577,1,371,0,16,0,0,93,52,0,43,24
2271644,Pass,72,5,93,0,11,0,0,36,28,0,67,9
533210,Pass,543,0,160,0,61,0,0,92,8,0,29,15
485568,Fail,71,0,43,0,2,0,0,1,12,0,30,12
508100,Fail,53,0,209,0,33,0,0,101,154,0,176,39
654043,Pass,0,0,121,0,149,0,0,171,24,0,18,0
582958,Pass,466,1,585,0,22,0,0,86,65,0,97,33
376617,Pass,226,0,174,0,1,0,0,35,31,0,49,9
535379,Pass,177,0,102,0,14,0,0,44,4,0,26,10
558703,Pass,75,1,49,0,2,1,0,40,2,0,11,10
154027,Pass,246,0,163,0,0,0,0,76,26,0,51,7
604116,Pass,22,0,105,0,28,0,0,92,22,0,38,23
477779,Fail,2,0,49,0,51,0,0,70,51,0,68,26
546302,Fail,0,0,8,0,0,0,0,0,1,0,1,2
106793,Fail,8,0,59,0,291,0,0,0,41,0,4,1
2626410,Fail,615,7,350,0,0,6,0,76,43,1,62,24
602032,Fail,25,1,25,0,1,0,0,1,3,0,3,3
550403,Pass,884,0,511,0,2,0,0,69,21,0,44,17
89850,Pass,290,1,305,24,284,0,0,148,110,0,64,1
608164,Pass,257,0,377,0,37,0,0,103,153,0,223,50
648119,Fail,0,0,17,0,85,0,0,43,9,0,15,2
297484,Pass,1948,0,634,0,0,14,0,99,36,0,70,11
622208,Pass,309,0,255,0,26,0,0,93,30,0,38,23
534143,Fail,0,0,10,0,1,0,0,43,5,0,18,4
699435,Pass,65,2,211,7,467,0,0,89,76,0,61,0
696301,Pass,3,0,121,0,557,0,6,174,34,0,30,2
138920,Fail,96,0,166,1,9,0,0,35,36,0,60,34
602458,Pass,264,1,237,0,22,0,0,78,42,0,94,41
159293,Pass,311,0,233,4,76,0,0,117,14,0,36,8
607937,Pass,1919,3,767,0,50,0,0,103,78,0,73,109
169008,Pass,62,5,204,15,310,0,0,199,61,0,45,9
522714,Pass,812,0,419,2,21,0,0,78,85,0,87,69
63044,Fail,14,0,70,0,1,0,0,61,33,0,36,16
520972,Pass,43,3,184,16,3108,0,1,83,14,0,33,2
